Feat1,Feat2,Label
0.5979,0.37131,1
0.58929,0.51763,1
-1.053,-1.0504,1
0.19638,0.096831,1
0.5838,0.32171,1
0.31366,0.18077,1
0.73626,0.83635,1
-0.34974,-0.31594,1
1.6217,1.6103,1
1.1593,1.3976,1
-0.64493,-0.60158,1
-0.23047,0.06719,1
-0.20972,-0.12825,1
0.55385,0.50638,1
0.32555,0.55671,1
0.82387,0.91414,1
0.027322,0.19335,1
0.83942,0.71582,1
0.57988,0.4883,1
-0.81184,-0.86685,1
0.9592,0.7227,1
0.086069,0.10551,1
-0.22197,-0.32477,1
1.0921,1.0615,1
1.0948,0.98714,1
-0.65975,-0.42109,1
-0.18065,-0.08902,1
0.091477,0.18444,1
-0.64433,-0.69718,1
-1.2793,-1.1246,1
1.3372,1.1572,1
0.81599,0.68155,1
0.050697,0.15942,1
0.96818,0.71037,1
-1.1125,-1.2371,1
0.38922,0.47389,1
0.31552,0.34711,1
-0.10757,-0.11143,1
0.090985,0.37923,1
0.36513,0.061712,1
-0.9344,-0.88962,1
0.89073,0.78998,1
-0.050834,-0.085121,1
0.68846,0.71063,1
0.14977,-0.044633,1
0.033092,-0.1403,1
0.44876,0.14453,1
-0.80533,-0.91268,1
0.71865,0.49602,1
0.31593,0.4881,1
0.14988,0.29016,1
0.89849,0.91768,1
0.149,0.42516,1
0.071144,0.10517,1
-0.094146,-0.070497,1
-0.1723,0.070204,1
-0.54608,-0.41346,1
-0.69265,-0.96661,1
-1.1596,-1.307,1
-0.37705,-0.26432,1
0.56364,0.729,1
-0.27628,-0.27871,1
-0.43861,-0.4931,1
-0.098056,-0.088193,1
0.55791,0.39261,1
-0.31266,-0.50394,1
0.80541,0.91918,1
-0.31255,-0.44473,1
-0.17546,-0.10571,1
-0.24309,-0.1047,1
-0.68989,-0.60584,1
-0.74023,-0.81369,1
-1.2806,-1.1004,1
-0.15792,-0.25603,1
0.25086,0.27595,1
1.7422,1.64,1
1.2698,1.1839,1
-0.070351,0.051587,1
-0.049218,0.013612,1
0.74205,0.87748,1
1.1885,0.90599,1
0.14803,0.13113,1
-0.51195,-0.57142,1
0.34573,0.10354,1
-1.0041,-0.98475,1
0.022351,0.019197,1
-0.44387,-0.093695,1
-0.76042,-0.59539,1
-0.48855,-0.42935,1
0.6593,0.43885,1
0.03668,-0.075175,1
0.77979,0.60048,1
-0.60244,-0.60394,1
0.074279,0.12537,1
-1.0724,-1.3377,1
-0.26927,-0.2473,1
-0.090883,0.088792,1
-0.018868,-0.22641,1
0.5252,0.52075,1
0.015573,-0.060785,1
-0.9767,-1.0553,1
0.90406,1.0038,1
-0.48548,-0.72333,1
-0.089552,-0.1963,1
-0.30075,-0.28229,1
1.089,1.2856,1
-0.20749,-0.23863,1
0.61576,0.53417,1
-1.0068,-1.1371,1
1.6198,1.7689,1
-1.1501,-0.92012,1
0.56044,0.83018,1
-0.82247,-0.76595,1
-0.41904,-0.68883,1
-0.91612,-0.84543,1
-1.8468,-1.8064,1
-1.3352,-1.071,1
0.76689,0.81738,1
-0.72687,-0.65059,1
0.39577,0.37247,1
-1.3231,-1.3368,1
0.11909,-0.045233,1
1.19,1.1045,1
-0.53027,-0.46221,1
-0.31108,-0.35771,1
-0.076773,0.040238,1
-0.31391,-0.40903,1
0.37354,0.41122,1
0.4259,0.30121,1
0.046769,0.10917,1
0.083816,0.034898,1
0.40269,0.35965,1
0.077326,0.097772,1
-0.44935,-0.08664,1
-0.57627,-0.71934,1
-0.23586,-0.20907,1
0.081018,0.17223,1
-0.64326,-0.41519,1
0.073515,0.02509,1
0.8121,0.84548,1
0.23524,0.13523,1
-0.7847,-0.61839,1
-0.11402,0.0083998,1
-0.26599,-0.28366,1
-0.54685,-0.52855,1
-0.89489,-0.8857,1
0.79912,0.93573,1
0.18928,0.14338,1
-0.72978,-0.74629,1
0.064393,0.28316,1
-0.94378,-0.99709,1
-0.099892,-0.19105,1
0.20373,0.38098,1
-1.422,-1.7727,1
0.10575,0.17768,1
0.35346,0.19271,1
-0.26688,-0.36348,1
0.46317,0.44896,1
-0.91765,-0.79196,1
0.14817,0.37268,1
-1.3818,-1.1168,1
0.32729,0.31912,1
0.65934,0.69453,1
0.51329,0.54651,0
0.058133,0.2085,0
-0.31059,-0.28292,0
-0.95856,-0.83986,0
-2.3196,-2.1087,0
-0.41164,-0.60105,0
-0.0090885,-0.21372,0
0.49696,0.38673,0
0.070131,0.22744,0
1.5213,1.9304,0
1.7414,1.8536,0
1.7598,1.9195,0
3.2982,0.71878,0
2.6051,1.5178,0
1.2002,2.0453,0
1.8184,1.9559,0
1.6122,2.0279,0
1.6929,1.8833,0
3.0416,0.96836,0
2.719,1.337,0
-0.57342,3.0684,0
2.4263,1.4414,0
1.7512,1.8867,0
1.7626,1.896,0
3.0609,1.1477,0
1.54,1.733,0
3.98,0.56882,0
2.4136,1.5151,0
1.6918,1.6922,0
0.61616,2.6032,0
2.1126,1.4632,0
1.7933,1.9021,0
1.9176,1.9664,0
2.1604,1.5324,0
1.2382,1.971,0
1.828,1.7546,0
2.3665,1.6334,0
0.69987,2.2239,0
2.3934,1.5067,0
0.66945,2.6149,0
2.5285,1.2804,0
1.4351,1.9835,0
2.701,1.3778,0
2.1198,1.592,0
1.7911,2.0159,0
2.9956,1.4049,0
2.1892,1.6024,0
1.5841,1.8283,0
2.1546,1.6514,0
2.1388,1.691,0
2.2807,1.4997,0
2.0715,1.7378,0
3.2181,1.0394,0
0.15299,2.5309,0
2.1698,1.752,0
1.2013,2.3084,0
2.3857,1.5758,0
1.1245,2.2719,0
1.7972,1.5217,0
2.3428,1.6233,0
2.5913,1.4914,0
2.2578,1.4512,0
3.1965,0.96303,0
2.3947,1.6033,0
2.3705,1.5052,0
3.111,1.1039,0
1.4536,2.0448,0
1.6596,1.7689,0
2.9415,1.1012,0
1.1666,2.1603,0
0.72716,2.4855,0
1.6763,1.8422,0
0.88539,2.3383,0
1.8322,1.7737,0
1.4361,2.0207,0
1.2159,2.0434,0
2.4927,1.4241,0
1.5736,1.9327,0
2.1938,1.5634,0
1.8217,1.5868,0
2.6709,1.4456,0
1.9809,1.5579,0
1.0637,2.3113,0
1.539,1.6837,0
1.5258,1.7939,0
1.0454,2.2863,0
3.3603,0.97172,0
2.2731,1.393,0
0.74164,2.4852,0
1.5389,1.9329,0
3.6328,0.9099,0
0.1126,2.6859,0
1.2385,2.1841,0
1.0229,2.3222,0
1.7485,1.5433,0
1.7224,1.9321,0
0.59124,2.4158,0
-0.54819,3.2217,0
0.99679,2.2068,0
1.7773,1.6864,0
2.727,1.1987,0
0.76235,2.1302,0
3.1591,0.9863,0
1.3112,2.1224,0
2.2026,1.5713,0
2.3469,1.4061,0
1.9666,1.7041,0
1.2807,2.167,0
1.2131,2.2716,0
1.7253,1.6192,0
1.2517,2.1205,0
2.0044,1.6925,0
1.9292,1.9038,0
0.98381,2.4191,0
1.2082,2.3303,0
0.6048,2.5644,0
2.9997,1.0679,0
-0.065368,2.7511,0
2.4306,1.4602,0
2.2077,1.5009,0
2.1532,1.5714,0
1.9555,1.7024,0
2.0671,1.6429,0
-0.22298,3.113,0
2.1792,1.5555,0
2.5756,1.2884,0
1.9359,1.8016,0
2.0813,1.5632,0
3.1117,1.1309,0
2.2312,1.744,0
2.8173,1.3767,0
1.1019,2.1449,0
2.8604,1.4501,0
1.9128,1.6924,0
2.4611,1.4425,0
3.1305,0.8496,0
1.9585,1.7928,0
1.697,2.0326,0
2.3655,1.5907,0
1.6448,2.0576,0
1.9204,1.7837,0
1.1975,2.2128,0
0.44563,2.6144,0
2.1302,1.5942,0
3.005,0.96424,0
0.16946,2.7673,0
2.5754,1.4066,0
3.7602,0.86304,0
1.9546,1.6792,0
1.4082,2.1552,0
2.0523,1.5694,0
1.9004,1.7769,0
1.1356,2.3508,0
1.9999,1.839,0
3.4785,0.86736,0
1.9713,1.6964,0
2.004,1.7006,0
0.27178,2.7163,0
1.6801,1.9015,0
2.231,1.6174,0
0.79572,2.5689,0
1.6666,1.8489,0
2.4956,1.5313,0
1.0645,2.2811,0
1.747,1.6651,0
1.8051,1.847,0
1.8801,1.7671,0
0.70438,2.3777,0
1.5859,1.8192,0
1.5888,1.9032,0
2.062,1.5714,0
0.85275,2.1395,0
3.4494,1.0477,0
2.9959,0.78753,0
2.3431,1.5062,0
1.4462,2.1044,0
2.7669,1.2464,0
0.87407,2.4117,1
1.9965,1.739,1
2.4877,1.6616,1
3.0788,0.9598,1
3.428,0.94193,1
0.54952,2.391,1
2.0246,1.6588,1
1.4521,1.8766,1
2.222,1.5361,1
