Feat1,Feat2,Label
0.53368,0.016049,1
0.47935,0.078345,1
0.46498,0.04852,1
0.52624,0.094222,1
0.45712,0.072637,1
0.4411,0.054668,1
0.49434,0.14807,1
0.5618,0.2012,1
0.50534,0.33289,1
0.44271,0.22315,1
0.45584,0.27081,1
0.4073,0.27712,1
0.40939,0.34865,1
0.38705,0.35649,1
0.32221,0.29884,1
0.29988,0.42986,1
0.42857,0.35121,1
0.42516,0.33741,1
0.26253,0.33627,1
0.43362,0.4057,1
0.27276,0.44511,1
0.32869,0.49266,1
0.36245,0.39697,1
0.402,0.37764,1
0.41443,0.49699,1
0.16009,0.40616,1
0.19103,0.48266,1
0.29302,0.48944,1
0.14015,0.41341,1
0.15216,0.43302,1
0.051088,0.52095,1
0.072696,0.52442,1
-0.0024256,0.58366,1
-0.024941,0.52722,1
-0.057226,0.51807,1
-0.045413,0.48056,1
-0.026713,0.47951,1
-0.025389,0.4689,1
-0.15827,0.45993,1
-0.20298,0.48021,1
-0.20964,0.47892,1
-0.22948,0.45498,1
-0.17583,0.4534,1
-0.12524,0.45768,1
-0.19016,0.47359,1
-0.26922,0.45647,1
-0.25387,0.40757,1
-0.3576,0.28826,1
-0.35279,0.31243,1
-0.27291,0.3785,1
-0.38911,0.36764,1
-0.43188,0.32393,1
-0.32103,0.31641,1
-0.30808,0.36924,1
-0.29458,0.36849,1
-0.46098,0.44161,1
-0.44541,0.26966,1
-0.50096,0.17036,1
-0.5217,0.2344,1
-0.43042,0.2737,1
-0.38685,0.19649,1
-0.49218,0.2384,1
-0.52057,0.25179,1
-0.54873,0.21773,1
-0.43391,0.12689,1
-0.46821,0.18814,1
-0.57801,0.15067,1
-0.50364,0.12827,1
-0.40039,0.15057,1
-0.44755,0.089331,1
-0.51642,0.076358,1
-0.42901,0.039536,1
-0.42484,0.033684,1
-0.4751,-0.037034,1
-0.46647,-0.060227,1
-0.4792,-0.035263,1
-0.50984,-0.027803,1
-0.4539,-0.090691,1
-0.44289,-0.15195,1
-0.39141,-0.155,1
-0.46128,-0.14116,1
-0.42434,-0.17845,1
-0.4355,-0.288,1
-0.35344,-0.25674,1
-0.32504,-0.37105,1
-0.41478,-0.25867,1
-0.37257,-0.35769,1
-0.43155,-0.44986,1
-0.31956,-0.35685,1
-0.32661,-0.40342,1
-0.36573,-0.42204,1
-0.33733,-0.34736,1
-0.32675,-0.48759,1
-0.28496,-0.36928,1
-0.29072,-0.43647,1
-0.26499,-0.52035,1
-0.19466,-0.38473,1
-0.22445,-0.50572,1
-0.16945,-0.48838,1
-0.16548,-0.40552,1
-0.12412,-0.45765,1
0.024649,-0.38737,1
-0.15449,-0.41964,1
-0.057103,-0.49219,1
-0.12612,-0.5417,1
-0.0082546,-0.58336,1
-0.030866,-0.49691,1
-0.0020622,-0.48784,1
-0.036015,-0.44722,1
0.07678,-0.46025,1
-0.097987,-0.49618,1
0.051227,-0.50737,1
0.079359,-0.47257,1
0.27859,-0.4454,1
0.19127,-0.49855,1
0.28016,-0.45409,1
0.26345,-0.44619,1
0.28058,-0.39947,1
0.21427,-0.43899,1
0.21599,-0.46039,1
0.37446,-0.4489,1
0.37231,-0.39568,1
0.46005,-0.41553,1
0.363,-0.38779,1
0.25562,-0.35846,1
0.44442,-0.32557,1
0.40733,-0.35317,1
0.45295,-0.29376,1
0.40414,-0.25938,1
0.52045,-0.25641,1
0.45501,-0.26722,1
0.5406,-0.13931,1
0.51447,-0.14812,1
0.56563,0.080898,1
0.47032,-0.03689,1
0.5436,0.0075785,1
0.11895,-0.47131,-1
-0.21763,-0.42395,-1
0.12652,-0.50787,-1
0.08313,-0.49472,-1
0.45835,0.17986,-1
0.21043,0.45606,-1
0.51987,0.10578,-1
-0.50143,-0.3757,-1
0.49412,-0.29967,-1
0.27312,0.41947,-1
0.38672,0.35766,-1
-0.13621,0.44387,-1
0.45646,-0.39412,-1
0.47863,-0.12417,-1
-0.43445,-0.17929,-1
0.0036828,-0.39993,-1
-0.55029,0.033712,-1
0.56977,0.059623,-1
0.15005,0.46102,-1
0.44274,-0.23922,-1
0.15445,0.4031,-1
0.4176,-0.14619,-1
0.46868,0.10206,-1
-0.1719,0.47019,-1
-0.47371,0.3029,-1
0.50438,-0.077234,-1
0.16695,0.54089,-1
-0.39204,-0.28445,-1
-0.32823,-0.3255,-1
-0.46752,-0.16887,-1
0.44561,0.29353,-1
-0.35585,0.26634,-1
0.46639,0.093785,-1
0.13825,-0.46872,-1
0.23117,-0.50249,-1
-0.43131,0.047646,-1
-0.24617,0.32383,-1
-0.46579,-0.12592,-1
0.41536,-0.072977,-1
0.30481,0.41005,-1
0.42186,-0.15651,-1
0.44207,-0.30796,-1
0.0013693,-0.57541,-1
0.50524,0.094346,-1
-0.52831,-0.028464,-1
0.30845,-0.42289,-1
