Feat1,Feat2,Label
0.47935,0.078345,1
0.46498,0.04852,1
0.4411,0.054668,1
0.51987,0.10578,1
0.50524,0.094346,1
0.46657,0.21338,1
0.49434,0.14807,1
0.49663,0.14628,1
0.5618,0.2012,1
0.44271,0.22315,1
0.3899,0.23903,1
0.4073,0.27712,1
0.52311,0.3512,1
0.32221,0.29884,1
0.38672,0.35766,1
0.29988,0.42986,1
0.42857,0.35121,1
0.42516,0.33741,1
0.43362,0.4057,1
0.32869,0.49266,1
0.30481,0.41005,1
0.402,0.37764,1
0.41443,0.49699,1
0.16009,0.40616,1
0.22627,0.54534,1
0.18397,0.48373,1
0.15445,0.4031,1
0.20324,0.48025,1
0.29302,0.48944,1
0.14015,0.41341,1
0.20068,0.50638,1
0.16695,0.54089,1
0.071875,0.47647,1
0.051088,0.52095,1
0.031745,0.51905,1
0.0064124,0.47561,1
-0.0024256,0.58366,1
-0.024941,0.52722,1
-0.057226,0.51807,1
-0.11102,0.49014,1
-0.13621,0.44387,1
-0.025389,0.4689,1
-0.20298,0.48021,1
-0.20964,0.47892,1
-0.22948,0.45498,1
-0.12524,0.45768,1
-0.19016,0.47359,1
-0.18513,0.50915,1
-0.37498,0.41868,1
-0.25387,0.40757,1
-0.24617,0.32383,1
-0.35279,0.31243,1
-0.27291,0.3785,1
-0.32803,0.35136,1
-0.30409,0.33809,1
-0.43188,0.32393,1
-0.32103,0.31641,1
-0.46098,0.44161,1
-0.45916,0.3251,1
-0.47371,0.3029,1
-0.40954,0.26109,1
-0.5217,0.2344,1
-0.43042,0.2737,1
-0.38685,0.19649,1
-0.52057,0.25179,1
-0.46971,0.24447,1
-0.54873,0.21773,1
-0.43391,0.12689,1
-0.46821,0.18814,1
-0.57801,0.15067,1
-0.50364,0.12827,1
-0.44755,0.089331,1
-0.42901,0.039536,1
-0.46344,0.0010835,1
-0.4751,-0.037034,1
-0.52831,-0.028464,1
-0.53819,-0.12656,1
-0.46647,-0.060227,1
-0.4792,-0.035263,1
-0.43411,-0.099571,1
-0.50984,-0.027803,1
-0.4539,-0.090691,1
-0.46752,-0.16887,1
-0.46128,-0.14116,1
-0.47767,-0.20521,1
-0.46579,-0.12592,1
-0.42434,-0.17845,1
-0.44742,-0.19496,1
-0.4355,-0.288,1
-0.40516,-0.28486,1
-0.39204,-0.28445,1
-0.32504,-0.37105,1
-0.50143,-0.3757,1
-0.41478,-0.25867,1
-0.37257,-0.35769,1
-0.41794,-0.22546,1
-0.43155,-0.44986,1
-0.32823,-0.3255,1
-0.31956,-0.35685,1
-0.32661,-0.40342,1
-0.36573,-0.42204,1
-0.33733,-0.34736,1
-0.32675,-0.48759,1
-0.15326,-0.43404,1
-0.28496,-0.36928,1
-0.21763,-0.42395,1
-0.29072,-0.43647,1
-0.16086,-0.41069,1
-0.26499,-0.52035,1
-0.19466,-0.38473,1
-0.16945,-0.48838,1
0.0013693,-0.57541,1
-0.16548,-0.40552,1
