Feat1,Feat2,Label
-0.63128,-0.46903,1
-0.74844,-0.074749,1
0.76738,0.28359,1
-0.26166,-0.11367,1
-0.027266,-0.1915,1
-0.79126,-0.8417,1
-0.4935,-0.57028,1
1.3913,0.73098,1
-0.49247,-0.67384,1
-0.20024,0.0098964,1
0.11071,-0.13074,1
-0.57887,-0.43535,1
-0.29157,0.13798,1
-0.87431,-0.51479,1
-2.129,-1.0043,1
-0.74878,-0.61271,1
1.0836,0.6439,1
0.87599,0.27205,1
1.1424,0.39598,1
-0.20945,0.22575,1
0.56269,0.16846,1
-0.13585,-0.045548,1
-1.3632,-1.0322,1
0.4367,0.25611,1
0.86328,0.61699,1
-0.29055,0.18556,1
-0.57396,-0.59123,1
-0.72696,-0.21619,1
0.66017,0.56218,1
-0.039709,-0.28507,1
1.5666,0.83342,1
0.88937,0.16001,1
-1.3548,-0.71041,1
-0.81286,-0.53381,1
0.49896,0.42974,1
-1.0377,-0.28816,1
-0.011207,0.013679,1
0.14809,-0.096373,1
2.0093,1.064,1
0.032784,-0.41537,1
1.4434,0.5034,1
-0.33685,0.15032,1
-1.0587,-0.33382,1
-0.42476,-0.043262,1
0.17222,0.06891,1
1.0282,1.0191,1
-0.12699,-0.22493,1
0.59219,0.29958,1
0.19287,0.037002,1
-1.0545,-0.73933,1
0.01978,-0.023292,1
1.2344,0.52519,1
1.9449,1.1685,1
0.84377,0.92209,1
0.062361,0.21569,1
1.3725,0.86342,1
-0.033313,0.022531,1
-0.86776,0.010774,1
-1.9035,-0.89499,1
-1.118,-0.81353,1
0.55977,0.4587,1
0.40542,0.64477,1
-1.0763,-0.79229,1
-0.024799,-0.082883,1
0.42436,0.055164,1
0.51795,0.68302,1
1.0779,0.22511,1
0.71792,0.54494,1
0.37027,0.033199,1
-0.27202,-0.3711,1
-0.9043,-0.71667,1
0.71234,0.53102,1
1.086,0.4371,1
0.36092,0.057342,1
1.1565,0.61437,1
-0.2776,-0.34805,1
1.5887,0.89192,1
-0.94257,-0.32774,1
0.41268,0.022383,1
0.60831,0.51126,1
-1.0684,-0.15132,1
-0.24002,-0.17725,1
-0.42484,-0.49209,1
0.11327,-0.00078756,1
-1.1001,-0.31317,1
0.23189,0.37544,1
