Feat1,Feat2,Label
-0.13277,-0.43475,1
-0.024014,0.76279,1
-1.9961,-0.24109,1
-1.5232,-0.40777,1
-0.24482,-1.8438,1
-1.5915,-2.3145,1
0.84439,-1.5197,1
-2.1106,-0.61864,1
-1.6809,-1.3226,1
-0.98583,1.1121,1
-1.0596,0.13566,1
-1.661,-0.56241,1
-1.4091,-1.1455,1
-2.2819,-1.17,1
-1.0648,0.38801,1
0.00038319,-0.00067315,1
-1.8013,-0.81284,1
-0.9082,0.060504,1
-0.7262,0.81869,1
-3.1335,-0.071778,1
-0.59602,-1.5463,1
-1.9585,-1.1,1
1.4787,0.041946,1
-0.17299,-2.3085,1
-1.2248,-1.3382,1
-2.3147,-0.47315,1
0.10864,-0.95144,1
-0.33543,-0.69078,1
-0.95909,0.60792,1
-1.3211,-2.0991,1
1.1458,-2.3204,1
0.19627,-0.5689,1
1.0975,-0.11114,1
0.045318,-2.2756,1
-2.3718,-4.0563,1
-1.9584,-1.5175,1
-1.7366,0.59343,1
0.1147,-1.4931,1
-1.8534,-0.9593,1
-1.7588,0.45743,1
-1.8496,-0.61345,1
-1.3475,0.92852,1
0.37086,-2.0362,1
-0.25898,0.94934,1
-0.19528,-1.3127,1
-0.022374,-1.0464,1
-0.060432,0.68393,1
-3.2629,-1.0188,1
-2.9895,-0.55148,1
0.67818,-1.6581,1
-2.1469,-2.2559,1
-1.7009,-1.9521,1
0.27442,-1.4283,1
-1.0745,0.90121,1
-3.3036,-1.0814,1
0.023578,-2.1301,1
-0.39794,-3.0417,1
-0.91195,-1.5638,1
-1.115,-1.3291,1
-2.3616,-2.3364,1
-3.3368,-1.1015,1
-0.59218,-2.4543,1
-0.29589,-0.53087,1
-1.2887,-0.096798,1
-2.4975,-2.3013,1
-2.4528,-0.3201,1
-2.6442,-0.56323,1
0.51377,-0.15101,1
-0.79119,-1.9323,1
0.085614,-1.6821,1
-1.8741,-0.51418,1
0.91783,-1.4187,1
-0.49302,-0.68716,1
0.024757,-1.8179,1
-1.9279,-1.4229,1
-1.9832,0.81615,1
-1.0314,-0.95269,1
-0.13124,-0.96869,1
-1.2503,-0.91122,1
-1.8613,-1.9222,1
-1.3536,-1.2361,1
-0.17049,-2.5863,1
-1.3687,-1.813,1
-0.44196,-1.5533,1
-1.1764,-1.8106,1
0.048241,-0.010905,1
-1.9488,-0.53906,1
-1.0107,0.04952,1
-2.6829,-2.3948,1
-2.0493,-0.85171,1
-0.31021,-0.7154,1
-0.99256,-0.16775,1
-1.457,-1.2259,1
-1.5636,-1.9887,1
0.45672,-1.5447,1
-2.1292,-0.4946,1
-1.0305,-0.8459,1
0.58478,-1.4419,1
-1.8784,0.21219,1
-0.31252,-1.1504,1
-1.5673,-1.8367,1
-0.011049,-1.9075,1
-0.14674,-2.5683,1
-0.84175,-1.936,1
-2.7665,-1.403,1
