Feat1,Feat2,Label
-0.63128,-0.46903,1
-0.26166,-0.11367,1
-0.87046,-0.66316,1
-0.79126,-0.8417,1
-1.2673,-0.86499,1
-0.95659,-0.67533,1
-0.49247,-0.67384,1
-1.1897,-0.44445,1
-0.20024,0.0098964,1
-0.37734,-0.041876,1
0.24613,0.18483,1
-0.29157,0.13798,1
0.22986,-0.029538,1
-2.129,-1.0043,1
-0.74878,-0.61271,1
0.87599,0.27205,1
0.75914,0.54901,1
1.1424,0.39598,1
-0.50868,-0.023171,1
0.56269,0.16846,1
-0.13585,-0.045548,1
-0.039709,-0.28507,1
1.5666,0.83342,1
0.88937,0.16001,1
-1.3548,-0.71041,1
0.14998,0.074518,1
1.5308,0.68929,1
0.49896,0.42974,1
1.0137,1.1455,1
-0.011207,0.013679,1
2.0093,1.064,1
0.032784,-0.41537,1
0.12591,0.05367,1
-1.0587,-0.33382,1
0.95822,0.64593,1
-2.1021,-1.3035,1
-0.22564,-0.02258,1
0.17222,0.06891,1
-0.63721,-0.20069,1
-0.12699,-0.22493,1
-0.81525,-0.60806,1
0.3162,-0.015099,1
-1.4101,-0.5386,1
0.59219,0.29958,1
-1.0545,-0.73933,1
0.019817,0.34806,1
0.01978,-0.023292,1
0.21802,-0.076921,1
-1.8608,-0.93741,1
0.8761,1.2207,1
-1.2774,-0.80065,1
-0.033313,0.022531,1
-0.012022,-0.44219,1
-0.86776,0.010774,1
-1.1059,-0.56932,1
0.53683,0.70096,1
-1.9035,-0.89499,1
-1.118,-0.81353,1
0.38328,0.085087,1
0.55977,0.4587,1
0.40542,0.64477,1
-1.0763,-0.79229,1
0.51795,0.68302,1
0.29496,0.38789,1
0.97866,0.53396,1
0.68567,0.28764,1
-0.27202,-0.3711,1
-0.9043,-0.71667,1
0.71234,0.53102,1
1.8677,1.1063,1
-0.2776,-0.34805,1
-0.94257,-0.32774,1
-0.010745,-0.17409,1
-0.41404,-0.36327,1
0.18201,0.076343,1
0.60831,0.51126,1
-1.0684,-0.15132,1
-0.24002,-0.17725,1
0.11327,-0.00078756,1
0.23189,0.37544,1
0.29566,0.30423,1
-0.82981,-0.51878,1
0.39136,-0.013668,1
-1.006,-0.026841,1
-1.0602,-0.035704,1
1.5328,0.99187,1
1.0178,0.64716,1
-1.2873,-0.94679,1
0.90078,0.3819,1
0.34001,0.14942,1
1.8593,1.1463,1
0.49888,0.21592,1
-0.73196,-0.42557,1
0.34969,0.16232,1
-1.5949,-0.87569,1
-0.23779,-0.14585,1
-0.69063,-0.19744,1
-1.1967,-0.35192,1
-0.07182,-0.14071,1
-0.27595,0.19925,1
-1.0697,-0.36948,1
1.127,0.72918,1
-0.74469,-0.57849,1
0.76866,0.37044,1
-0.55189,-0.22293,1
0.34866,-0.1592,1
-0.72987,-0.37361,1
-0.0060418,-0.055151,1
-0.28639,0.15975,1
0.65256,0.53235,1
0.32733,0.30314,1
0.58796,-0.10535,1
0.62758,0.31719,1
-0.41492,-0.24346,1
1.8223,0.88928,1
-0.32877,-0.32859,1
0.084332,0.62107,1
0.29753,0.39949,1
-0.20281,-0.23193,1
-1.0533,-0.40675,1
0.76963,0.375,1
0.33346,-0.018188,1
0.90671,0.59989,1
0.73645,0.43581,1
1.1534,0.6406,1
1.3912,0.17577,1
-1.2504,-0.49669,1
1.7631,0.9286,1
0.24287,-0.1176,1
1.0172,0.63825,1
-1.2682,-0.38811,1
-1.2288,-0.84404,1
0.76176,0.51859,1
-0.78409,-0.45534,1
-0.1756,-0.18203,1
0.97409,0.24179,1
-1.4514,-0.80136,1
1.5843,1.0139,1
0.42488,0.22714,1
0.19409,0.19877,1
-1.0918,-0.54592,1
-0.73677,-0.72353,1
-0.77821,-0.84578,1
0.62378,0.18061,1
-0.25253,-0.14837,1
0.8208,0.20252,1
-0.48953,-0.27041,1
-0.51833,-0.34857,1
-1.887,-1.0994,1
0.16324,0.093016,1
0.27949,0.30507,1
-1.5005,-0.93863,1
-1.4591,-0.6731,1
1.7501,0.71181,1
0.37001,0.75275,1
0.11793,0.088983,1
-1.7127,-0.88103,1
0.81079,0.41941,1
0.534,0.61847,1
-1.7147,-1.1474,1
0.60108,0.51083,1
0.9956,0.11223,1
-0.024799,-0.082883,0
0.41836,-0.12445,0
0.86328,0.61699,0
-1.3632,-1.0322,0
0.28808,-0.0066766,0
-0.4935,-0.57028,0
-0.7042,-0.17264,0
-0.63314,-0.64694,0
-0.23969,-0.45666,0
0.5616,0.57215,0
1.9866,1.3449,0
0.71792,0.54494,0
0.3813,-0.10575,0
0.41268,0.022383,0
0.062361,0.21569,0
0.38006,0.042978,0
-0.36893,0.12579,0
0.44848,0.074327,0
-1.2723,-0.4673,0
0.4367,0.25611,0
-0.80794,-0.22673,0
-1.695,-1.0236,0
0.084053,0.16684,0
-0.12565,-0.18861,0
-1.3886,-0.74456,0
0.50235,0.41741,0
0.27784,-0.062329,0
1.5887,0.89192,0
-0.25479,-0.22573,0
-0.98601,-0.55933,0
1.086,0.4371,0
1.7094,0.82053,0
-0.23109,-0.081314,0
-0.1571,0.13108,0
-0.87431,-0.51479,0
-1.1519,-0.55211,0
-0.70547,-0.481,0
-0.62053,-0.52425,0
-0.11948,-0.07873,0
1.3913,0.73098,0
0.10444,0.25435,0
1.7022,2.2145,0
1.7496,2.2542,0
2.9307,1.8117,0
1.3721,2.8447,0
1.2666,2.8099,0
2.4692,2.2115,0
2.3033,1.8899,0
1.7029,2.1375,0
2.2652,2.0271,0
2.9372,1.7961,0
2.8464,1.7538,0
1.848,2.2912,0
0.42049,2.6822,0
2.632,1.2167,0
1.8428,2.1358,0
1.3982,2.4203,0
2.1045,2.0395,0
2.2904,1.5134,0
0.29888,2.8715,0
1.8865,2.5065,0
2.6552,1.4709,0
0.74878,2.4414,0
3.4635,1.2675,0
1.0752,2.5829,0
1.4422,2.5616,0
1.2867,2.5877,0
1.5737,2.0376,0
1.686,2.3564,0
1.4237,2.5233,0
1.7095,2.2908,0
2.396,2.2061,0
4.5764,0.51053,0
2.3813,2.3769,0
2.0365,1.6564,0
3.7642,1.1528,0
2.5722,1.7876,0
3.4578,1.6456,0
3.7139,1.442,0
2.8032,1.8318,0
3.3479,1.3247,0
1.6493,2.5827,0
2.1264,2.3481,0
3.4632,1.3381,0
2.5855,1.933,0
1.4136,2.6391,0
0.9426,2.2152,0
1.3786,2.8837,0
2.5772,1.825,0
5.7468,-0.19948,0
2.9377,1.9491,0
0.3705,2.886,0
3.7552,1.3179,0
1.176,2.7656,0
2.1458,2.0348,0
3.3782,1.3972,0
2.6225,2.1669,0
3.9794,0.91965,0
0.87053,2.4708,0
1.7644,1.7729,0
1.9657,1.82,0
2.2017,2.0257,0
4.1616,1.3505,0
2.3893,1.7948,0
2.2586,2.1592,0
3.0797,1.6919,0
2.2073,1.507,0
2.9955,1.9501,0
1.1345,2.6842,0
1.2574,2.8241,0
4.011,1.0548,0
3.3227,1.2356,0
2.1415,2.5967,0
0.51826,2.8755,0
3.0408,1.5352,0
0.31364,2.6278,0
2.2692,2.0235,0
1.5179,2.9445,0
1.9513,2.4873,0
2.0569,1.7672,0
0.7166,2.9139,0
-0.9434,3.6036,0
1.2617,2.7441,0
1.3725,2.2486,0
4.1352,0.95013,0
1.2463,2.3152,0
1.8859,2.1036,0
2.5801,1.8358,0
2.2942,1.543,0
2.5911,1.8576,0
3.1619,1.8147,0
3.6337,0.92791,0
1.9719,2.2914,0
-0.33706,3.5458,0
1.7837,2.3086,0
1.7884,2.3912,0
1.5078,2.6834,0
3.5781,1.6149,0
1.764,2.3257,0
4.0182,1.5515,0
2.3936,1.8593,0
1.7863,2.4142,0
2.2737,2.3457,0
2.6792,1.8981,0
1.5385,2.2906,0
1.5425,2.5783,0
3.0364,2.1034,0
2.2041,1.9489,0
0.62025,3.0638,0
2.3402,1.8619,0
2.5045,1.9436,0
1.5335,2.7528,0
2.5922,2.0226,0
2.3063,2.0029,0
3.1766,0.78881,0
2.0765,1.9965,0
1.8601,2.4781,0
2.661,1.5698,0
1.427,2.2447,0
3.133,2.0149,0
0.6995,3.1345,0
4.1467,1.16,0
0.58684,2.6845,0
2.3061,2.4007,0
1.7871,2.4794,0
3.3873,1.0965,0
2.3591,1.8066,0
2.2658,1.7771,0
2.4118,2.4533,0
1.1114,2.7541,0
2.4109,2.0953,0
2.8894,1.6687,0
1.8427,2.6868,0
1.5563,2.6414,0
2.1624,2.1186,0
2.4433,1.7301,0
2.6433,2.0158,0
0.63778,2.6876,0
2.8001,1.656,0
3.3613,1.9206,0
3.5136,1.0327,0
1.8609,1.8947,0
2.7888,1.9267,0
0.90979,2.8249,0
3.4061,1.2859,0
0.1605,2.9184,0
2.801,1.8401,0
3.2115,1.956,0
2.7462,1.7952,0
3.2535,1.2291,0
0.95703,2.6768,0
1.9966,2.2237,0
1.9292,1.8947,0
2.555,2.2668,0
1.5564,2.2652,0
1.2283,2.6513,0
2.9709,1.867,0
1.2548,2.6316,0
1.5254,2.7231,0
3.5342,1.2889,0
2.3043,2.0292,0
3.204,1.6387,0
4.5282,0.96881,0
2.4725,2.2632,0
3.2348,2.1019,0
2.4359,1.7654,0
2.0213,2.2248,0
1.4706,2.7256,0
2.4716,2.4816,0
2.4305,2.0066,0
2.2223,2.1047,0
3.7816,1.2112,0
0.66081,2.9187,0
0.8841,2.6998,0
3.3698,1.2656,1
1.8035,2.2267,1
2.4802,1.9115,1
1.8343,2.4915,1
2.538,1.473,1
3.7703,1.4992,1
2.0406,2.5596,1
1.7328,2.2472,1
2.7142,1.7054,1
1.6805,2.1953,1
2.0488,2.2105,1
2.824,1.7799,1
2.551,1.9376,1
0.89096,2.6505,1
1.8723,2.0956,1
2.2808,1.9025,1
2.4389,2.1274,1
3.1935,1.7113,1
2.5936,1.6167,1
1.7797,2.3726,1
1.3422,2.8605,1
1.8057,2.4315,1
0.99628,2.4666,1
2.1649,2.4726,1
2.4474,1.8836,1
2.3984,1.7934,1
1.7015,2.3898,1
3.422,1.3391,1
2.8148,1.6129,1
0.44428,3.2094,1
2.8686,1.6881,1
2.2179,2.2674,1
3.1872,1.3843,1
1.2432,2.9002,1
1.5741,2.038,1
0.57134,3.3601,1
1.9386,2.2848,1
2.0412,2.1008,1
2.7078,1.4652,1
1.1418,2.4032,1
1.8805,1.9084,1
3.0748,1.9518,1
1.8329,2.1064,1
