Feat1,Feat2,Label
0.17723,0.12154,1
-0.13328,-0.029306,1
-0.50069,-0.46652,1
2.2515,2.2707,1
1.8039,1.6455,1
0.77753,0.56317,1
0.83067,0.77244,1
-0.064111,0.023267,1
0.43181,0.49231,1
0.51878,0.40454,1
0.21981,0.11669,1
0.55902,0.66698,1
0.95574,0.94162,1
0.80651,1.1013,1
-0.18489,-0.080961,1
1.9919,1.8706,1
0.91709,0.86736,1
-0.088373,-0.13265,1
1.4778,1.3498,1
1.5557,1.5227,1
-0.3421,-0.47007,1
-0.47579,-0.44785,1
-0.86968,-0.60675,1
0.038234,0.098064,1
0.040026,-0.044613,1
0.78501,1.0311,1
-0.46046,-0.37171,1
1.4206,1.3425,1
0.26444,0.379,1
0.29067,0.20598,1
0.46033,0.38543,1
1.1151,1.2851,1
-0.059755,0.052698,1
0.60578,0.65414,1
0.74075,0.74936,1
0.63224,0.51905,1
0.75222,0.68812,1
-0.55712,-0.65262,1
0.3437,0.39361,1
0.54393,0.77223,1
0.76554,0.78751,1
0.64942,0.56018,1
0.53014,0.39982,1
0.14631,-0.020738,1
-0.0011013,-0.078578,1
-0.30729,-0.32653,1
-0.71356,-0.647,1
0.62117,0.61174,1
0.053432,-0.038702,1
-0.29032,-0.32209,1
-0.28991,-0.18635,1
-0.72622,-0.75829,1
-0.7094,-0.67237,1
-1.1211,-0.9974,1
0.26279,0.24394,1
1.4224,1.3643,1
1.5756,1.2367,1
-0.19875,-0.25133,1
-0.90791,-0.80113,1
-0.97878,-1.0254,1
-0.11876,-0.17362,1
0.32897,0.27161,1
0.48953,0.5643,1
0.061322,0.21934,1
0.57801,0.78813,1
0.45559,0.50366,1
0.34078,0.4183,1
1.282,1.1667,1
0.1409,0.15535,1
0.83181,0.97069,1
0.2354,0.17903,1
0.65828,0.71406,1
-0.03578,0.087976,1
0.091738,0.031485,1
0.24753,0.34814,1
-0.44386,-0.52263,1
1.4739,1.6432,1
-0.39255,-0.82466,1
-0.050238,-0.20508,1
1.1385,1.0327,1
0.051736,0.299,1
-0.040976,-0.0041611,1
-0.51246,-0.48763,1
-0.87871,-0.81004,1
-0.71988,-0.72643,1
0.000858,-0.12957,1
-0.41617,-0.39719,1
0.60282,0.45218,1
-0.85924,-0.6577,1
0.41482,0.19662,1
0.71695,0.56771,1
0.059596,0.18405,1
-0.5726,-0.6592,1
0.64463,0.69963,1
-0.41831,-0.52386,1
0.50227,0.37961,1
0.75416,0.82263,1
-0.84134,-0.94186,1
0.61599,0.66304,1
0.29223,0.17158,1
-1.1788,-1.1301,1
-0.5598,-0.48014,1
0.50898,0.64805,1
-0.70038,-0.73074,1
-1.2053,-0.9473,1
-0.73226,-0.76901,1
1.0589,1.021,1
0.23591,0.15883,1
-0.78516,-0.8262,1
0.028962,0.02112,1
-0.16577,-0.22168,1
-0.58126,-0.38012,1
0.77671,0.89675,1
1.6497,1.5323,1
-0.47797,-0.48318,1
-0.93781,-0.50908,1
-0.36703,-0.20178,1
-0.64944,-0.66288,1
-1.7221,-1.5262,1
0.30282,0.33801,1
0.43901,0.27077,1
1.5384,1.245,1
0.022419,-0.006061,1
1.3499,1.5359,1
-0.64406,-0.66274,1
-0.064109,-0.066095,1
0.58495,0.60506,1
1.4896,1.4554,1
-0.35553,-0.5562,1
-0.24855,-0.47048,1
-0.6294,-0.76723,1
0.40701,0.66776,1
0.77544,0.7885,1
2.0319,1.9699,1
0.18934,-0.039946,1
0.44932,0.34315,1
-0.42762,-0.56285,1
-0.63584,-0.8804,1
0.32949,0.048853,1
-1.2263,-1.114,1
-0.59931,-0.56465,1
-0.30518,-0.28868,1
0.49013,0.49734,1
-1.0988,-1.0333,1
1.519,1.4431,1
0.35213,0.38989,1
-1.2407,-1.237,1
0.26581,0.22289,1
0.10662,-0.028815,1
0.36543,0.20366,1
0.38589,0.60554,1
-0.60768,-0.60218,1
-0.59764,-0.62138,1
1.0903,1.0152,1
1.4358,1.1465,1
0.33379,0.65639,1
-0.75004,-0.61821,1
-0.3498,-0.29115,1
-1.1006,-1.1414,1
0.51055,0.49525,1
1.4622,1.4113,1
0.62754,0.53731,1
-1.0538,-1.0898,1
-0.569,-0.59907,1
0.10538,0.076819,1
-0.51176,-0.31768,1
-0.31946,-0.23411,1
-0.25053,-0.30165,1
0.19794,0.31744,1
-0.12795,0.081102,1
-0.87097,-0.63927,1
-0.026287,-0.042265,1
-0.027573,-0.16402,1
0.20983,0.071236,1
1.6629,1.5301,1
0.070072,0.22124,1
0.98308,0.99914,1
1.2572,1.1711,1
-1.1919,-1.2349,1
0.74614,0.82563,1
0.33349,0.11182,1
-0.53447,-0.43334,1
0.77692,0.88992,1
0.28278,0.29434,1
-1.3585,-1.23,1
1.0001,0.95469,1
0.40056,0.57891,1
-1.2791,-1.1794,1
-0.82558,-0.97242,1
-0.54386,-0.6007,1
-0.048786,-0.068012,1
-0.3953,-0.24931,1
0.6344,0.58273,1
-0.97138,-0.8271,1
0.86678,0.77209,1
0.0088698,0.13138,1
1.0698,0.92186,1
0.38362,0.47329,1
-0.26598,-0.10581,1
-0.85929,-0.95108,1
-0.79072,-0.83556,1
2.2773,1.7272,0
0.2154,3.0897,0
4.1995,0.92626,0
1.0359,2.5779,0
2.564,2.0189,0
3.7755,0.8499,0
2.1826,1.7032,0
1.5162,2.2237,0
1.4101,2.3473,0
2.5413,1.635,0
2.0529,1.9933,0
0.9945,2.4974,0
3.5787,0.93231,0
1.6186,2.1844,0
1.2571,2.4604,0
1.3722,2.2756,0
2.077,2.0631,0
3.4017,1.3021,0
0.78864,2.617,0
2.1518,1.7888,0
2.1495,1.9579,0
2.5798,1.6562,0
2.7359,1.5173,0
1.4764,2.1653,0
0.74108,2.7357,0
1.4605,2.3013,0
2.4902,1.7271,0
2.0281,2.2122,0
1.397,2.3426,0
2.2009,2.0851,0
2.1335,1.6623,0
2.4909,1.7744,0
1.071,2.704,0
2.2245,1.9172,0
4.2001,0.58592,0
1.8497,2.0227,0
2.664,1.6019,0
2.2007,2.0099,0
1.5482,2.3224,0
1.6703,2.3552,0
2.2658,1.8349,0
1.3568,2.5938,0
0.9018,2.6987,0
0.86688,2.6901,0
2.0445,1.9614,0
1.7017,2.1137,0
1.8633,2.1003,0
1.2093,2.3428,0
0.73435,2.9679,0
3.2231,1.3063,0
2.569,1.9379,0
2.5085,1.6934,0
2.0251,2.1083,0
2.1148,2.0125,0
1.8308,1.964,0
1.8208,2.0846,0
2.4887,1.6864,0
2.7475,1.6768,0
1.417,2.392,0
1.3018,2.4468,0
-1.0477,3.8765,0
2.2348,2.0279,0
2.4875,1.8324,0
1.0038,2.6749,0
1.9794,1.8967,0
1.6258,2.318,0
0.43241,2.6159,0
1.5917,2.2352,0
1.2255,2.4515,0
2.0203,2.0036,0
2.4497,1.607,0
2.5925,1.8023,0
2.6503,1.7005,0
2.1821,2.0984,0
2.0316,1.8309,0
1.1545,2.7805,0
3.0623,1.3432,0
2.8549,1.5487,0
1.7366,2.035,0
1.1537,2.4854,0
2.98,1.3038,0
0.537,2.8392,0
0.67312,2.8127,0
0.99815,2.6354,0
2.6711,1.7318,0
0.26246,3.0767,0
0.53928,2.9019,0
2.8107,1.6276,0
1.3288,2.4899,0
1.4078,2.6045,0
1.5292,2.2613,0
0.93497,2.5913,0
2.3736,1.7826,0
3.7069,1.2681,0
2.0211,2.1146,0
2.0115,2.0265,0
1.8329,2.0947,0
1.0823,2.5292,0
2.9702,1.3347,0
2.386,1.6941,0
2.7484,1.6535,0
-0.064648,3.2248,0
0.66158,2.8435,0
2.261,1.8356,0
1.7626,2.0433,0
2.7741,1.4125,0
1.135,2.5838,0
1.9398,2.0894,0
1.1646,2.4098,0
2.9975,1.5151,0
3.0167,1.5136,0
2.2114,2.0458,0
2.0249,1.7993,0
1.7054,2.304,0
1.9634,2.0682,0
0.745,2.7839,0
0.58177,2.6346,0
1.0005,2.7391,0
1.8395,1.8532,0
0.92574,2.5611,0
2.4919,1.7485,0
0.98403,2.1908,0
1.3198,2.4356,0
1.7028,2.1728,0
1.0765,2.309,0
1.0524,2.3837,0
3.8795,0.95576,0
1.6908,2.3811,0
2.0544,1.9442,0
0.44861,3.1169,0
2.3671,1.6709,0
1.228,2.35,0
2.7662,1.7793,0
1.4395,2.4127,0
2.5038,1.5912,0
