Feat1,Feat2,Label
-1.0199,0.49762,1
0.42012,-0.10941,1
0.20275,0.12621,1
0.59266,0.10984,1
0.66722,-0.40211,1
-1.1658,0.55184,1
-0.52278,0.34223,1
-0.84396,0.013141,1
-0.22026,0.19815,1
0.07199,-0.019446,1
-0.48805,0.11149,1
-0.78278,0.15713,1
-0.61082,0.24877,1
-0.57472,0.22825,1
-0.34072,0.2297,1
-0.42565,0.28392,1
0.80223,-0.33692,1
1.1561,-0.97137,1
-0.97237,0.35763,1
-0.26368,0.0088596,1
1.1503,-0.67034,1
1.4501,-0.92387,1
-0.70949,0.13934,1
1.4302,-1.1042,1
0.10401,0.0991,1
0.45724,-0.47311,1
-0.89939,0.49377,1
-0.11131,0.40588,1
0.51418,-0.12025,1
-1.7918,0.68504,1
-0.60756,0.3603,1
0.57307,-0.63323,1
0.51585,-0.038868,1
-0.54582,0.19013,1
1.2436,-0.43136,1
0.22638,0.089917,1
1.0115,-0.52915,1
1.9407,-1.0302,1
1.7695,-1.0044,1
-0.23674,0.041663,1
-1.4179,0.69047,1
1.4451,-0.94619,1
0.084892,-0.47332,1
-1.6407,1.0443,1
-0.98179,0.56146,1
0.97944,-0.67996,1
-0.83234,0.60616,1
-0.98196,0.62144,1
0.58674,-0.12181,1
-0.66293,0.93264,1
1.1124,-0.57656,1
0.74586,-0.10707,1
-0.26206,0.016865,1
-0.73168,0.21882,1
0.37017,-0.11957,1
-0.43273,0.22849,1
-1.0554,0.60995,1
1.1331,-0.83152,1
-1.393,0.71269,1
-0.14199,0.026803,1
0.24708,-0.33403,1
-1.9721,1.1004,1
0.39541,-0.077055,1
0.46084,-0.29717,1
-0.30596,0.018379,1
-1.0007,0.38928,1
0.4802,-0.43148,1
-0.38387,0.44886,1
-0.025105,0.24984,1
0.92467,-0.43835,1
-0.82608,0.36002,1
-0.4644,0.26543,1
0.053493,0.29517,1
2.2146,-1.1726,1
0.50596,-0.42747,1
1.0546,-0.30688,1
0.82431,-0.47604,1
-0.42893,-0.24332,1
-0.5068,0.3763,1
0.71192,-0.55981,1
-0.62492,0.24575,1
-0.55583,0.11398,1
-2.2147,1.4237,1
