Feat1,Feat2,Label
-0.04482,-0.75663,1
-1.3915,0.12984,1
1.0444,0.31278,1
1.0169,-0.46342,1
-0.92383,-0.015766,1
-1.4809,-1.2884,1
-0.49405,-0.22092,1
-1.2091,-0.79351,1
-0.86479,-0.5977,1
-1.6013,-0.45415,1
-0.39602,-1.9649,1
-1.7585,-0.50848,1
-1.1263,-1.9562,1
0.027011,-1.77,1
-0.95959,-0.37273,1
-1.0248,-0.027592,1
-1.6801,-0.70056,1
0.30864,-0.18433,1
-1.2641,-2.4929,1
-1.3301,-2.6948,1
-0.64495,-0.71298,1
-1.1211,-0.644,1
0.00040656,-0.41816,1
0.39627,2.0816,1
-2.1718,-1.4514,1
-1.7584,-1.0461,1
-3.4689,-1.7304,1
-1.251,-0.15168,1
-1.5366,0.15046,1
0.3147,-0.057431,1
-1.5588,-2.4921,1
-0.70202,-1.7903,1
-1.6496,-1.34,1
-0.2393,-0.72625,1
-1.1475,-0.38709,1
0.57086,0.066967,1
0.17763,-0.64478,1
-1.3137,-1.6338,1
-1.0533,-1.3662,1
-1.9469,-1.4801,1
-0.018124,-0.41506,1
0.47442,-2.46,1
0.22358,-1.0401,1
-0.66843,-0.91867,1
-0.19794,-0.15334,1
-0.80681,-0.14001,1
-0.91497,-0.89407,1
-2.1616,-0.12526,1
-1.4136,-1.9774,1
-0.76724,-3.1713,1
-1.6647,-3.0546,1
-0.070945,0.76184,1
-0.59119,-1.3065,1
-1.6741,-1.4981,1
1.1178,-1.6847,1
-0.29302,-1.3106,1
0.22476,-0.339,1
-1.6892,-1.2854,1
0.06876,-0.096662,1
-1.7148,-1.4669,1
-0.76568,-2.2531,1
-1.0503,-0.29635,1
-1.6613,-0.38542,1
-1.1536,-0.14443,1
0.029507,1.0079,1
-1.1687,-1.5082,1
-0.73842,-1.7082,1
-0.8107,0.12934,1
-1.1515,-1.5534,1
-2.4829,0.61773,1
-1.8493,-0.02503,1
-0.11021,-1.0667,1
-0.79256,0.20712,1
-1.7783,-0.78387,1
-1.9292,0.079826,1
-1.3673,-1.8519,1
-1.1935,0.8833,1
-2.5665,-0.87603,1
-0.20192,-1.5132,1
-0.42966,-0.33434,1
