Feat1,Feat2,Label
-1.3382,-1.673,1
0.067232,-0.64539,1
0.17599,1.2043,1
-0.46261,0.25092,1
-1.7961,-0.70549,1
-1.3232,-1.6212,1
-2.0974,-0.37355,1
0.11739,0.46785,1
-1.3915,0.12984,1
-0.92383,-0.015766,1
-1.9106,-1.2585,1
-1.4809,-1.2884,1
-0.85955,-0.11097,1
-1.461,0.47679,1
-0.49405,-0.22092,1
-1.2091,-0.79351,1
-2.0819,-0.79464,1
-1.0849,-0.21117,1
-0.86479,-0.5977,1
-1.6013,-0.45415,1
-0.7082,1.1054,1
-0.5262,-0.95794,1
-2.9335,-1.2183,1
-0.39602,-1.9649,1
-1.7585,-0.50848,1
-1.1263,-1.9562,1
0.73908,-0.52498,1
-1.6577,-1.8362,1
-0.40165,-1.2903,1
-1.0248,-0.027592,1
-0.8218,-1.7241,1
-1.6801,-0.70056,1
0.30864,-0.18433,1
-1.2641,-2.4929,1
-0.13543,-0.4392,1
-1.3301,-2.6948,1
-0.75909,-1.685,1
-1.1211,-0.644,1
1.3458,-0.56258,1
0.00040656,-0.41816,1
1.2975,-0.73659,1
-0.41228,-0.99445,1
0.24532,0.007422,1
-1.7584,-1.0461,1
-3.4689,-1.7304,1
-1.6027,-1.7212,1
-1.5366,0.15046,1
0.3147,-0.057431,1
-0.70202,-1.7903,1
-1.1475,-0.38709,1
0.57086,0.066967,1
-1.5129,0.62772,1
-3.0629,-0.89401,1
0.87818,-0.38007,1
-0.44131,-2.0299,1
-1.9469,-1.4801,1
-1.4454,1.4379,1
-0.018124,-0.41506,1
-0.48434,-0.82109,1
0.47442,-2.46,1
-0.87451,-0.83652,1
0.18557,-1.7638,1
-0.66843,-0.91867,1
-0.19794,-0.15334,1
-0.80681,-0.14001,1
-0.71195,-1.817,1
-0.91497,-0.89407,1
-2.1616,-0.12526,1
-3.1368,0.3484,1
-0.39218,-0.2013,1
-1.4136,-1.9774,1
-0.76724,-3.1713,1
-1.6647,-3.0546,1
-1.0887,-0.49395,1
-2.2975,-0.51772,1
-2.2528,-1.1728,1
-1.6001,-0.56084,1
-2.4442,-0.98276,1
-0.070945,0.76184,1
-0.59119,-1.3065,1
0.28561,0.87385,1
-0.17137,0.019856,1
-0.70252,-1.8598,1
-0.29302,-1.3106,1
0.22476,-0.339,1
-1.6892,-1.2854,1
-1.7832,0.49548,1
-0.83138,-2.0074,1
-1.7148,-1.4669,1
-0.76568,-2.2531,1
-1.0503,-0.29635,1
-1.8576,-0.10218,1
-1.6613,-0.38542,1
-1.1536,-0.14443,1
0.029507,1.0079,1
-0.97638,0.22725,1
0.24824,1.1513,1
0.21378,-0.94585,1
-1.1515,-1.5534,1
-2.4829,0.61773,1
-0.11021,-1.0667,1
-1.257,-0.25347,1
-1.3636,-1.8536,1
-1.7783,-0.78387,1
-1.6784,-0.9332,1
-0.55878,-3.6314,1
-0.11252,1.0629,1
-1.1935,0.8833,1
0.05326,0.5593,1
-0.43476,-0.57549,1
-2.5665,-0.87603,1
-0.20192,-1.5132,1
-1.3576,-1.3591,1
-1.9982,-0.44558,1
-0.57479,0.43261,1
-0.42966,-0.33434,1
-2.6806,-2.9916,1
-0.74706,-0.83441,1
-1.5002,-4.0335,1
-0.58251,-0.73889,1
-0.28029,0.45434,1
-1.1555,-1.3749,1
1.1846,-3.0812,1
-2.1499,-2.1527,1
-1.5879,-0.24054,1
0.56812,-2.6126,1
-1.3123,-0.38084,1
-0.62674,-0.43593,1
-0.73368,-2.1083,1
-2.8191,-1.6851,1
-3.224,0.83616,1
0.50176,-1.3914,1
1.1434,-1.4278,1
-0.53945,-0.12839,1
-1.1717,1.4803,1
0.23837,-0.15135,1
0.26398,-2.0564,1
0.57654,-0.064248,1
-0.14356,-0.57479,1
-3.0506,-0.96612,1
-2.2374,0.21246,1
0.67785,-1.9103,1
0.20832,-2.5812,1
-1.6169,-2.5008,1
-0.65233,-0.19825,1
0.31058,-0.621,1
-1.3259,0.46418,1
-1.6033,-1.1057,1
-1.133,0.37213,1
-0.15561,-1.5893,1
-0.19655,1.2073,1
0.5707,-3.8714,1
-0.42042,0.73989,1
-2.0643,-0.35618,1
-1.272,-0.65412,1
-1.6718,-1.7407,1
2.178,-0.59415,1
-1.1239,-0.15446,1
1.1838,-0.75714,1
-0.42551,-0.53213,1
-0.045284,-0.33683,1
-0.79047,-1.1322,1
