Feat1,Feat2,Label
-2.0823,-2.1921,1
-0.21178,-0.30771,1
0.22504,-0.41455,1
-0.33769,0.041464,1
1.139,-0.39691,1
-0.883,0.03879,1
1.6074,1.7263,1
-0.97675,-0.363,1
0.60441,-0.33501,1
-0.36422,0.83428,1
-1.0113,0.38245,1
1.7762,1.754,1
-0.63026,-0.88766,1
-0.53929,-0.9427,1
-1.8666,-3.5017,1
-0.59177,0.60104,1
0.65323,0.01679,1
-0.29384,0.25748,1
0.98458,0.53053,1
1.7351,1.2288,1
-1.0989,-0.4029,1
-0.095394,-1.3052,1
-0.71786,-0.57156,1
0.72821,-0.4815,1
0.3086,-0.42364,1
0.29546,1.8628,1
1.2555,-0.0029569,1
0.2848,0.15605,1
0.11776,-0.2731,1
0.93429,0.094463,1
-0.041445,-0.26597,1
-0.96334,-0.26342,1
0.89957,1.4122,1
1.3659,-0.33665,1
0.55894,0.57055,1
0.29225,-0.098738,1
-0.45998,0.041914,1
-1.7404,-1.1007,1
-0.37432,-1.0486,1
-0.69209,-0.37334,1
1.074,1.0673,1
-0.41336,0.31056,1
0.089037,0.70754,1
-0.039121,-0.15171,1
-0.45593,-0.39733,1
-0.51427,-0.77438,1
0.27917,1.3862,1
0.28921,0.21487,1
1.0164,1.4599,1
-0.74101,-0.47092,1
-0.27524,-0.19514,1
0.36398,0.47415,1
-1.6454,-2.015,1
-1.1819,-1.0179,1
-0.5706,-0.96693,1
0.55231,0.19149,1
-0.22384,0.42122,1
-0.23778,-1.6836,1
0.21636,0.057053,1
-0.028482,-0.092924,1
-0.61632,-0.61063,1
-1.0066,-0.62029,1
0.24098,0.24404,1
0.55391,1.0225,1
-0.31386,-1.1363,1
-1.2075,-1.7528,1
-1.9051,-0.31238,1
0.88786,0.1096,1
1.9072,1.1988,1
0.3471,-0.44908,1
0.37198,0.8187,1
0.069358,-0.51835,1
0.31937,-0.15935,1
-0.53068,-1.718,1
-0.018828,0.89494,1
0.24407,0.062567,1
-0.17001,0.042013,1
2.5208,1.3925,1
-1.0916,-0.0426,1
-0.61133,-0.24292,1
-0.29491,-0.52547,1
-0.91447,-1.3443,1
0.16484,-0.14869,1
-1.5962,-1.2058,1
0.19151,0.2902,1
-0.3274,-0.57923,1
-1.5007,-0.94607,1
-1.5056,-0.62946,1
0.67324,0.74883,1
1.3747,2.79,1
-0.022882,-0.17065,1
-0.097978,-0.31377,1
-1.3921,-0.6749,1
0.8747,0.10733,1
-1.023,-0.99222,1
1.7136,1.1254,1
0.47695,-0.0013083,1
0.16993,-0.065666,1
0.34326,0.41871,1
-0.56061,-0.4268,1
0.75718,-0.24442,1
0.46104,0.60439,1
0.8155,0.054156,1
1.0023,0.85626,1
-0.091248,1.2498,1
-0.018772,0.13087,1
-0.12496,0.057492,1
-0.016957,-0.57698,1
-1.1331,-0.29054,1
0.26587,-0.18442,1
1.2613,0.77765,1
-1.7535,-1.4359,1
-1.9116,-1.3011,1
-0.65887,-0.61509,1
-1.0961,-0.207,1
0.85085,1.3314,1
1.6689,1.7163,1
1.3738,1.35,1
-0.49606,-1.3235,1
1.837,1.1665,1
0.15578,0.76062,1
-0.39946,-0.13287,1
-1.7694,-0.35628,1
-0.61047,-1.378,1
0.73234,1.2112,1
-0.35295,0.33423,1
-0.95186,-1.5657,1
0.81666,-0.83059,1
0.087094,-0.094594,1
-0.29206,0.063293,1
-0.018531,-0.30607,1
0.46225,0.9977,1
-0.045451,-0.25015,1
