Feat1,Feat2,Label
-2.0823,-2.1921,1
-0.21178,-0.30771,1
0.22504,-0.41455,1
0.38651,-0.44041,1
1.139,-0.39691,1
-0.883,0.03879,1
-0.97675,-0.363,1
-0.36422,0.83428,1
-0.13779,-0.38968,1
-0.15235,-0.79229,1
1.334,1.385,1
-2.7668,-1.6815,1
-1.6459,-1.5984,1
-1.0113,0.38245,1
0.78851,0.79209,1
0.10926,-0.96781,1
-0.53929,-0.9427,1
-1.8666,-3.5017,1
0.53082,0.17385,1
1.6178,1.0297,1
1.6292,0.10582,1
-0.29384,0.25748,1
0.98458,0.53053,1
0.90403,-0.22686,1
0.37952,-0.049163,1
-0.5699,-0.9574,1
-0.095394,-1.3052,1
-0.48246,-1.4241,1
-0.93023,-0.39216,1
0.72821,-0.4815,1
0.3086,-0.42364,1
0.52507,-0.13777,1
0.2848,0.15605,1
0.15174,1.2834,1
-2.5031,-2.4134,1
1.3659,-0.33665,1
2.783,2.9889,1
0.55894,0.57055,1
-0.45998,0.041914,1
0.39784,-0.45916,1
-1.2874,-0.024194,1
-0.51097,-0.39521,1
-1.7404,-1.1007,1
-1.8284,-1.78,1
-0.37432,-1.0486,1
0.77962,1.3348,1
-0.69209,-0.37334,1
-0.039121,-0.15171,1
-0.93794,-0.08444,1
1.1193,0.64497,1
0.77786,0.90845,1
-0.51427,-0.77438,1
-0.028812,0.67538,1
0.27917,1.3862,1
0.28921,0.21487,1
-1.2108,-1.2107,1
-1.6454,-2.015,1
-0.1724,0.18563,1
-0.23778,-1.6836,1
-2.3959,-1.9815,1
0.046681,-0.79684,1
-0.61632,-0.61063,1
-1.0066,-0.62029,1
0.24098,0.24404,1
0.55391,1.0225,1
-0.31386,-1.1363,1
-1.2075,-1.7528,1
-1.9051,-0.31238,1
0.3471,-0.44908,1
0.75581,1.3756,1
0.069358,-0.51835,1
-0.46747,-1.1465,1
-0.21968,-1.6082,1
0.19206,0.77595,1
1.9014,2.4136,1
-0.018828,0.89494,1
0.18333,-0.99641,1
0.24407,0.062567,1
-0.17001,0.042013,1
0.84119,0.85118,1
-0.12788,-0.92461,1
-0.61133,-0.24292,1
1.6411,1.7102,1
-0.91447,-1.3443,1
0.19151,0.2902,1
0.14119,0.12208,1
-1.5007,-0.94607,1
-1.5056,-0.62946,1
0.39412,0.47054,1
0.67311,0.83246,1
-0.12121,0.6826,1
-0.022882,-0.17065,1
-0.097978,-0.31377,1
1.0302,1.9929,1
-1.3921,-0.6749,1
0.8747,0.10733,1
-1.023,-0.99222,1
0.089593,0.46162,1
-1.2598,0.14264,1
0.16993,-0.065666,1
-0.051707,0.61238,1
-1.0915,-0.98323,1
1.5605,2.1826,1
0.75718,-0.24442,1
0.8155,0.054156,1
-1.2049,-1.2304,1
1.0023,0.85626,1
0.13836,0.88535,1
-0.59839,-0.52631,1
-0.091248,1.2498,1
-0.81667,-0.70096,1
-0.018772,0.13087,1
-0.12496,0.057492,1
-0.016957,-0.57698,1
-1.1331,-0.29054,1
0.26587,-0.18442,1
1.2613,0.77765,1
-1.7535,-1.4359,1
-1.9116,-1.3011,1
-0.65887,-0.61509,1
-0.49606,-1.3235,1
1.837,1.1665,1
-0.064057,0.64048,1
0.0012749,0.37335,1
-0.54008,-1.0685,1
-0.39946,-0.13287,1
-0.35034,-0.017033,1
-0.35295,0.33423,1
0.34146,0.93257,1
-0.95186,-1.5657,1
0.39662,0.053289,1
0.02474,-0.13233,1
0.81666,-0.83059,1
