Feat1,Feat2,Label
-0.067455,-1.0635,1
-0.035017,-0.046132,1
-0.19292,-1.2902,1
-0.0066755,-1.0835,1
-0.16101,1.4267,1
-0.028545,-2.0843,1
0.019583,0.38899,1
0.0080725,0.36381,1
-0.12674,1.2219,1
0.039906,0.51427,1
0.10267,-3.1595,1
0.10212,0.72631,1
-0.063553,-0.16788,1
-0.072525,-1.0874,1
-0.1591,0.19679,1
-0.045709,-1.0049,1
0.12444,0.058647,1
-0.087429,-0.48605,1
0.1321,-0.6594,1
0.047769,0.79055,1
-0.040139,0.8008,1
0.0090397,0.097901,1
0.052873,-1.0399,1
0.048259,0.47854,1
0.011845,-1.0515,1
0.11005,0.69599,1
-0.0879,0.0066763,1
0.11154,1.0678,1
0.11183,-0.82027,1
-0.084568,-1.4269,1
0.17938,1.1209,1
0.11938,1.5198,1
0.079239,0.75675,1
0.0097121,0.54665,1
-0.10388,0.49457,1
0.024027,1.3364,1
-0.050281,1.4271,1
0.03197,-0.90393,1
-0.010783,-1.3878,1
-0.012865,0.33392,1
0.039292,-1.7318,1
-0.14273,-0.66539,1
-0.11769,-0.24307,1
-0.010629,-0.30505,1
-0.13975,0.019681,1
-0.085832,1.2272,1
0.065656,0.082991,1
0.20043,1.2133,1
-0.13691,0.48135,1
0.016454,0.64325,1
-0.065616,-0.1964,1
0.027528,-0.68691,1
-0.099908,1.4761,1
-0.027939,-0.65213,1
0.016778,-2.4704,1
-0.030735,-0.2299,1
0.020744,1.8009,1
-0.017004,-1.0569,1
0.026897,0.086754,1
0.0047783,0.3735,1
0.10932,-0.21512,1
-0.0071261,-0.83371,1
-0.060587,-0.83888,1
-0.046066,0.15898,1
-0.03913,1.4486,1
0.032939,2.2556,1
0.05306,1.3181,1
-0.0028716,0.56461,1
-0.045385,0.29016,1
-0.059869,0.41132,1
0.046654,0.61201,1
0.088297,0.19885,1
0.075886,0.708,1
-0.1133,-1.3261,1
-0.095207,0.31681,1
-0.20425,-0.53257,1
0.1561,-0.82392,1
-0.10338,-0.93661,1
-0.0098933,-1.3205,1
-0.13997,0.8538,1
-0.042846,-1.457,1
-0.12822,-1.2036,1
0.24141,0.86841,1
0.12714,1.3214,1
0.034513,-1.2468,1
-0.13096,-0.20272,1
-0.02566,-1.2474,1
0.019649,-1.0666,1
0.14596,1.0214,1
0.032047,1.078,1
0.023317,-0.13229,1
0.25416,-0.27557,1
0.013097,1.3693,1
0.19839,-0.26153,1
0.0027121,0.43912,1
-0.02107,-0.27626,1
0.066347,-0.18369,1
-0.13257,-0.6113,1
-0.022416,-0.85891,1
0.20236,-1.7388,1
-0.0014787,-1.2276,1
0.14598,0.53929,1
0.056787,0.32625,1
-0.050836,-0.068065,1
0.14343,0.8881,1
0.05694,0.63885,1
-0.022134,0.49481,1
0.063925,1.1502,1
-0.085873,-1.0625,1
0.099924,-0.98079,1
-0.25981,0.84512,1
0.014163,0.61562,1
-0.1212,0.95424,1
-0.15009,1.4079,1
-0.14277,0.85593,1
0.11244,-0.73494,1
-0.23271,-0.75598,1
-0.054386,-2.7816,1
0.20643,-0.38264,1
-0.013737,-1.4712,1
0.020871,-1.1784,1
0.030841,0.80732,1
-0.054878,-0.15515,1
0.052536,-0.80274,1
-0.10258,-1.018,1
0.051111,-1.3436,1
-0.046364,0.10371,1
-0.016047,-0.92692,1
0.029588,1.3131,1
0.10713,0.13014,1
0.15982,-0.48729,1
-0.088948,-0.49957,1
-0.15727,1.0031,1
0.011389,-1.3808,1
0.038399,-1.1847,1
0.14818,0.77308,1
-0.050204,0.70902,1
0.0038746,-2.2206,1
-0.078814,-1.6686,1
0.042597,-0.74911,1
-0.02054,-1.1309,1
-0.031219,1.644,1
-0.11534,-0.14165,1
-0.26867,0.44718,1
0.18533,0.43295,1
0.13466,0.22801,1
0.049225,-0.79351,1
-0.2134,-0.91154,1
0.086681,1.6498,1
0.050956,0.45257,1
0.0046833,-0.30288,1
-0.20284,0.039918,1
0.13131,1.1406,1
-0.0091518,-1.9636,1
-0.17214,0.65345,1
-0.035677,1.1761,1
0.01042,1.3085,1
-0.0047396,0.67033,1
-0.097132,0.75026,1
-0.0018944,0.55036,1
0.1376,0.48233,1
0.13416,-0.19025,1
0.066151,0.41839,1
0.11665,1.1397,1
0.1151,-0.4078,1
-0.15614,-0.38207,1
0.058786,0.056659,1
0.077158,-1.4071,1
0.16592,0.37389,1
0.080773,2.1703,1
-0.039302,-1.2637,1
0.023974,0.28582,1
-0.10426,-0.21184,1
0.12752,-0.47324,1
-0.039405,-0.27235,1
0.15443,1.1767,1
0.1553,0.49887,1
-0.13383,1.402,1
0.10085,1.5777,1
0.080006,0.75219,1
-0.15936,1.4855,1
0.0087451,-0.62701,1
-0.062966,1.064,1
0.04839,0.44683,1
-0.121,-0.28152,1
0.087629,-0.088723,1
0.15466,0.37275,1
-0.0076584,0.44957,1
-0.039768,-0.055564,1
-0.17813,-0.34308,1
-0.0028145,-0.10663,1
-0.083626,0.78628,1
-0.10242,1.4126,1
-0.0079251,-0.096913,1
-0.085244,1.019,1
-0.12665,-0.095164,1
-0.14116,0.074121,1
-0.035587,0.83623,1
-0.15664,0.40849,1
-0.014432,-0.79309,1
-0.021297,-1.5298,1
0.064873,-0.73113,1
-0.022061,0.1943,1
0.21522,0.41135,1
-0.15613,0.75106,1
0.026621,3.087,1
0.021009,0.23789,1
-0.036818,-0.16037,1
-0.14711,-1.2816,1
1.1354,2.6672,0
1.2036,2.4683,0
0.53399,2.8699,0
1.8525,2.0659,0
0.8164,2.6345,0
1.9498,1.8407,0
3.0355,1.1402,0
2.691,1.615,0
0.94538,2.8033,0
1.3734,2.3469,0
2.8901,1.4155,0
1.7378,2.4196,0
2.6144,1.711,0
1.8719,1.8878,0
3.1224,1.3306,0
0.94841,2.6071,0
1.7929,2.0942,0
-0.18621,3.2219,0
3.7684,0.977,0
2.0905,2.0083,0
2.1027,1.9642,0
2.4734,1.8304,0
2.6615,1.6635,0
2.2498,2.0232,0
1.4319,2.2327,0
1.4248,2.3629,0
0.69306,2.6755,0
4.4121,0.58583,0
0.003615,3.043,0
1.4237,2.4869,0
1.0708,2.819,0
1.6356,2.3304,0
2.55,1.7448,0
1.7627,2.065,0
2.0788,2.0606,0
2.3652,1.8108,0
3.581,0.90779,0
0.6309,2.6494,0
1.8959,2.1258,0
1.7809,2.1029,0
0.92423,2.5832,0
2.0605,1.9438,0
3.1935,1.2548,0
1.0175,2.7126,0
0.96018,2.5904,0
1.4634,2.341,0
2.5694,1.4673,0
1.2244,2.4275,0
2.8803,1.6618,0
2.0514,1.9322,0
1.835,2.1189,0
1.4027,2.3014,0
1.3739,2.4187,0
3.3196,1.1711,0
2.2648,1.8015,0
2.5849,1.6528,0
2.0842,2.0818,0
1.4953,2.1514,0
2.4595,1.7453,0
3.0958,1.2651,0
2.4187,1.8859,0
1.9319,2.137,0
1.2115,2.3263,0
1.2057,2.2975,0
1.0542,2.5273,0
2.6377,1.5203,0
2.6263,1.5082,0
2.9604,1.3326,0
2.2653,1.8674,0
1.4668,2.0096,0
1.4459,2.4148,0
2.7973,1.4901,0
3.8958,1.0173,0
2.4652,1.5774,0
2.4472,1.6779,0
2.1118,1.8982,0
0.95147,2.6282,0
1.3783,2.4041,0
2.8948,1.6524,0
1.7482,2.1048,0
2.7615,1.4386,0
2.0614,1.9796,0
1.6907,2.3276,0
