Feat1,Feat2,Label
-1.0199,0.49762,1
-0.76884,0.28333,1
-1.0201,0.61258,1
0.42012,-0.10941,1
0.20275,0.12621,1
0.59266,0.10984,1
-1.1658,0.55184,1
-0.84396,0.013141,1
-0.22026,0.19815,1
0.07199,-0.019446,1
0.85691,-0.71505,1
-0.48805,0.11149,1
-0.41589,0.36656,1
-0.78278,0.15713,1
-0.61082,0.24877,1
-0.57472,0.22825,1
-0.34072,0.2297,1
-0.42565,0.28392,1
-0.06388,-0.036274,1
0.80223,-0.33692,1
-1.2822,0.51428,1
1.1503,-0.67034,1
0.24574,-0.1436,1
-0.31697,0.0026837,1
1.5117,-0.58045,1
1.4302,-1.1042,1
0.15838,-0.3073,1
-0.91496,0.64118,1
0.45724,-0.47311,1
-0.89939,0.49377,1
-0.11131,0.40588,1
0.51418,-0.12025,1
-1.7918,0.68504,1
-0.60756,0.3603,1
0.34866,0.022042,1
0.57307,-0.63323,1
-0.7288,0.52542,1
-0.54582,0.19013,1
1.2436,-0.43136,1
0.22638,0.089917,1
1.3055,-0.8781,1
1.9407,-1.0302,1
1.7695,-1.0044,1
-0.23674,0.041663,1
1.4451,-0.94619,1
-0.98179,0.56146,1
0.97944,-0.67996,1
-0.83234,0.60616,1
-0.98196,0.62144,1
0.58674,-0.12181,1
-0.66293,0.93264,1
1.4217,-0.64124,1
1.1124,-0.57656,1
0.74586,-0.10707,1
-0.26206,0.016865,1
-1.5256,0.80372,1
-0.73168,0.21882,1
0.76806,-0.76221,1
-0.20495,-0.056887,1
0.37017,-0.11957,1
-0.43273,0.22849,1
1.3721,-0.98649,1
0.13322,-0.018967,1
-1.393,0.71269,1
0.46156,-0.076846,1
-0.14199,0.026803,1
0.35696,-0.18831,1
-0.60349,0.43793,1
-1.0192,0.31836,1
-1.0007,0.38928,1
-0.38387,0.44886,1
-0.025105,0.24984,1
0.19383,-0.38114,1
0.92467,-0.43835,1
-0.82608,0.36002,1
2.5735,-1.4526,1
-0.66899,0.54954,1
-0.16655,-0.17064,1
1.114,-0.6581,1
0.044995,-0.22137,1
1.112,-0.71972,1
0.053493,0.29517,1
2.2146,-1.1726,1
0.50596,-0.42747,1
-0.9638,0.75721,1
0.23008,-0.20332,1
-0.025206,0.060322,1
0.82431,-0.47604,1
-0.42893,-0.24332,1
-0.5068,0.3763,1
0.71192,-0.55981,1
0.34654,-0.35135,1
-0.62492,0.24575,1
-0.55583,0.11398,1
0.14378,-0.22287,1
-0.55177,0.43575,1
0.71807,-0.1975,1
-2.1777,0.95519,1
-0.4698,0.22873,1
0.41814,-0.43388,1
-0.1473,0.11079,1
-1.409,0.6466,1
-0.42701,0.049338,1
0.74793,-0.41846,1
-0.11455,0.1065,1
-0.51871,0.076475,1
-0.51751,-0.32569,1
0.40767,-0.74281,1
-1.09,0.65713,1
0.17577,0.32684,1
-0.41358,0.25042,1
-1.4021,0.68739,1
-0.20847,0.16495,1
