Feat1,Feat2,Label
-1.0199,0.49762,1
-1.0201,0.61258,1
0.007636,0.060497,1
0.20275,0.12621,1
0.59266,0.10984,1
0.66722,-0.40211,1
-1.1658,0.55184,1
-0.48805,0.11149,1
-0.78278,0.15713,1
-0.57472,0.22825,1
-0.34072,0.2297,1
-0.42565,0.28392,1
-0.06388,-0.036274,1
0.80223,-0.33692,1
-0.97237,0.35763,1
-1.2822,0.51428,1
-0.26368,0.0088596,1
1.1503,-0.67034,1
0.059351,0.26987,1
1.4501,-0.92387,1
-0.34186,0.24545,1
-0.70949,0.13934,1
-0.31697,0.0026837,1
1.5117,-0.58045,1
1.4302,-1.1042,1
0.15838,-0.3073,1
-0.78901,0.012268,1
0.10401,0.0991,1
-0.89939,0.49377,1
-0.11131,0.40588,1
0.60494,0.16767,1
-0.60756,0.3603,1
0.34866,0.022042,1
0.57307,-0.63323,1
0.51585,-0.038868,1
1.2436,-0.43136,1
1.0322,-0.79705,1
1.3055,-0.8781,1
1.9407,-1.0302,1
1.7695,-1.0044,1
-0.23674,0.041663,1
-1.6407,1.0443,1
-0.012653,-0.10992,1
-0.98179,0.56146,1
-0.83234,0.60616,1
-0.98196,0.62144,1
0.58674,-0.12181,1
1.4217,-0.64124,1
1.1124,-0.57656,1
0.74586,-0.10707,1
-0.26206,0.016865,1
-1.5256,0.80372,1
-0.73168,0.21882,1
0.76806,-0.76221,1
-0.20495,-0.056887,1
0.37017,-0.11957,1
-0.43273,0.22849,1
0.13322,-0.018967,1
-1.0554,0.60995,1
1.1331,-0.83152,1
-1.393,0.71269,1
0.35696,-0.18831,1
-0.60349,0.43793,1
-1.0192,0.31836,1
-1.1952,0.33162,1
-1.9721,1.1004,1
0.46084,-0.29717,1
-0.30596,0.018379,1
-0.38387,0.44886,1
-0.025105,0.24984,1
0.19383,-0.38114,1
2.5735,-1.4526,1
-0.66899,0.54954,1
1.114,-0.6581,1
0.044995,-0.22137,1
-0.4644,0.26543,1
1.112,-0.71972,1
0.053493,0.29517,1
0.50596,-0.42747,1
0.011567,-0.13908,1
-0.42893,-0.24332,1
0.71192,-0.55981,1
0.34654,-0.35135,1
-0.62492,0.24575,1
1.4835,-0.91984,1
-0.42548,0.60103,1
0.14378,-0.22287,1
-0.55177,0.43575,1
0.71807,-0.1975,1
-2.1777,0.95519,1
-1.6679,0.84669,1
-0.4698,0.22873,1
1.5352,-1.0112,1
-0.1473,0.11079,1
0.74793,-0.41846,1
0.20108,-0.026386,1
-0.51871,0.076475,1
-1.4021,0.68739,1
1.0694,-0.53425,1
-0.60257,0.30306,1
1.5306,-0.86809,1
-1.3649,0.93745,1
0.22,-0.18102,1
-0.24277,0.37415,1
0.11577,-0.34088,1
-1.5359,1.0125,1
-1.0114,0.56693,1
0.95266,-0.86812,1
1.7578,-1.1173,1
-0.28373,0.42874,1
-1.2358,0.70457,1
0.79837,-0.33051,1
-0.6373,0.27789,1
0.27904,-0.41453,1
-0.73585,0.2382,1
-1.0787,0.50497,1
-1.2003,0.87529,1
0.60736,-0.26395,1
0.77856,-0.088227,1
0.4494,-0.41704,1
-2.1897,1.3699,1
-0.75452,0.37456,1
-1.1044,0.56872,1
-0.21354,0.49226,1
0.28139,-0.084214,1
-0.63582,0.12116,1
0.68906,-0.0078709,1
0.3587,-0.25006,1
-0.47785,-0.12861,1
-1.1949,0.81008,1
0.4928,-0.3982,1
-0.15015,0.26527,1
1.1932,-0.56207,1
0.42031,-0.014475,1
1.0208,-0.76079,1
-0.38916,0.15826,1
0.26948,-0.074697,1
0.44394,-0.12859,1
0.14634,-0.25091,1
-0.36892,0.38389,1
-1.3664,0.56937,1
0.24384,-0.001588,1
-1.0165,0.329,1
-0.30443,0.051407,1
-0.97838,0.46979,1
-1.7767,0.68787,1
-0.39749,0.35903,1
0.44457,-0.22707,1
-0.00016129,-0.054602,1
0.14515,0.077877,1
0.05132,0.39417,1
1.7887,-1.0014,1
-0.14789,0.079313,1
-1.4726,1.2862,1
-1.7961,0.6267,1
0.11327,-0.20469,1
0.66467,-0.51495,1
-0.0067776,-0.023232,1
-0.67037,0.28531,1
1.2127,-0.71946,1
-1.7632,0.843,1
-1.0248,0.76656,1
0.33259,-0.19621,1
0.17116,-0.0095724,1
0.04546,0.074689,1
-1.2462,0.83259,1
-0.12995,0.30479,1
0.76409,-0.56936,1
-1.1647,0.70707,1
1.9394,-1.224,1
-0.033655,0.11253,1
0.72156,-0.46616,1
-0.60396,0.17517,1
-0.54946,0.35208,1
-1.1225,0.62341,1
-1.1228,0.49692,1
0.41695,-0.025194,1
0.034625,-0.25572,1
1.3636,-0.66598,1
-0.44676,0.41084,1
0.061948,-0.073869,1
0.5306,-0.49442,1
-0.91511,0.7786,1
-0.74811,0.16193,1
-0.12922,-0.25532,0
-0.14199,0.026803,0
1.0115,-0.52915,0
0.85691,-0.71505,0
0.45724,-0.47311,0
-0.1252,0.12727,0
1.0732,-0.47809,0
0.42012,-0.10941,0
0.23008,-0.20332,0
1.1601,-0.971,0
-0.55583,0.11398,0
-0.5068,0.3763,0
1.0733,-0.74516,0
-0.84149,0.077132,0
0.92467,-0.43835,0
0.82431,-0.47604,0
0.39541,-0.077055,0
-0.9638,0.75721,0
0.86714,-0.57996,0
-0.1624,-0.1016,0
1.1813,1.6358,0
1.7354,1.6368,0
3.3748,0.86381,0
1.8489,1.3381,0
0.038821,1.8174,0
1.7474,1.4962,0
2.8381,0.91862,0
1.4011,1.2164,0
1.956,1.0447,0
0.066617,2.09,0
1.9694,1.2003,0
-0.24725,2.4354,0
0.13543,2.0354,0
0.80577,1.4715,0
2.8614,1.1184,0
2.7649,0.97838,0
-1.1818,2.4974,0
2.0871,1.694,0
1.622,1.3501,0
1.3095,1.4108,0
0.94712,1.9328,0
1.6349,1.4481,0
1.9929,1.4341,0
2.3322,1.375,0
2.0813,1.0006,0
0.56829,2.2204,0
0.92898,1.4636,0
2.4147,0.71129,0
1.9834,0.86895,0
0.43247,1.964,0
0.059544,1.7777,0
-0.14171,2.0238,0
2.7202,0.82859,0
0.048582,1.9916,0
0.55037,2.0366,0
0.38703,1.832,0
0.68174,1.7471,0
0.94578,1.6061,0
1.0461,1.7944,0
1.2545,1.3056,0
2.8022,1.1719,0
0.51898,1.9315,0
1.0297,1.5432,0
1.8146,1.7103,0
2.7175,0.86677,0
0.78253,1.7121,0
1.7898,1.1078,0
1.3571,1.631,0
2.1622,1.3709,0
2.1752,1.343,0
1.6192,1.4466,0
1.6895,1.414,0
1.0621,1.5536,0
1.2336,1.7442,0
1.313,1.4415,0
1.1025,1.8722,0
1.5226,1.5648,0
0.96533,1.7353,0
0.071341,2.2416,0
2.0549,1.3025,0
0.24799,2.0685,0
2.1419,0.90138,0
1.209,1.2313,0
0.36372,2.1436,0
1.7055,1.5906,0
2.8225,0.86464,0
1.2086,1.5791,0
0.69848,1.9161,0
1.3792,1.4673,0
2.1705,1.0992,0
2.7794,1.0226,0
1.488,1.4923,0
2.1733,1.1287,0
0.6892,1.8008,0
0.85312,1.5363,0
2.1515,1.4719,0
1.7097,1.3011,0
1.9543,1.2067,0
2.5873,0.88523,0
0.68214,1.8717,0
1.2101,1.5829,0
1.9732,1.2016,0
-0.27543,2.2446,0
1.2302,1.6889,0
2.6331,1.1807,0
1.9509,1.2911,0
0.15684,2.2707,0
2.1649,1.2524,0
2.185,1.1559,0
1.4048,1.5661,0
1.9181,1.3565,0
2.8882,0.78258,0
1.2168,1.6493,0
2.5259,1.3574,0
1.1961,1.4949,0
0.59126,1.7573,0
0.91441,1.7204,0
