0,1,2
0.17723,0.12154,1.0
-0.50069,-0.46652,1.0
2.2515,2.2707,1.0
1.8039,1.6455,1.0
0.77753,0.56317,1.0
0.83067,0.77244,1.0
-0.33874,-0.2812,1.0
0.43181,0.49231,1.0
0.51878,0.40454,1.0
0.80651,1.1013,1.0
-0.70223,-0.69029,1.0
1.3596,1.3545,1.0
0.31604,0.36797,1.0
-0.3421,-0.47007,1.0
-0.13154,-0.018335,1.0
-0.47579,-0.44785,1.0
0.70236,0.74987,1.0
0.038234,0.098064,1.0
0.040026,-0.044613,1.0
0.78501,1.0311,1.0
0.27732,0.20524,1.0
-0.64131,-0.483,1.0
0.008971,0.0099376,1.0
0.26444,0.379,1.0
0.29067,0.20598,1.0
0.46593,0.6726,1.0
1.1151,1.2851,1.0
-0.35718,-0.38512,1.0
-0.052726,-0.13348,1.0
0.74075,0.74936,1.0
0.036422,-0.060824,1.0
-0.55712,-0.65262,1.0
0.3437,0.39361,1.0
0.54393,0.77223,1.0
0.76554,0.78751,1.0
0.64942,0.56018,1.0
0.53014,0.39982,1.0
0.14631,-0.020738,1.0
-0.43694,-0.4439,1.0
0.053432,-0.038702,1.0
-1.25,-1.2584,1.0
-0.28991,-0.18635,1.0
-1.3289,-1.4275,1.0
-0.72622,-0.75829,1.0
-1.1211,-0.9974,1.0
-0.55992,-0.54803,1.0
0.26279,0.24394,1.0
0.87666,0.95168,1.0
-0.93231,-0.80429,1.0
0.37583,0.2373,1.0
1.4224,1.3643,1.0
1.5756,1.2367,1.0
-0.19875,-0.25133,1.0
-0.5084,-0.52865,1.0
0.32897,0.27161,1.0
0.061322,0.21934,1.0
1.282,1.1667,1.0
0.83181,0.97069,1.0
0.2354,0.17903,1.0
0.65828,0.71406,1.0
0.091738,0.031485,1.0
-0.44386,-0.52263,1.0
1.4739,1.6432,1.0
-0.57871,-0.6301,1.0
1.1385,1.0327,1.0
0.29443,0.27064,1.0
-0.040976,-0.0041611,1.0
-0.51246,-0.48763,1.0
-0.71988,-0.72643,1.0
1.228,1.1884,1.0
0.000858,-0.12957,1.0
-0.86078,-0.84418,1.0
-0.41617,-0.39719,1.0
0.28298,0.19325,1.0
0.60282,0.45218,1.0
-0.52227,-0.29127,1.0
-0.85924,-0.6577,1.0
0.41482,0.19662,1.0
0.71695,0.56771,1.0
0.059596,0.18405,1.0
-0.5726,-0.6592,1.0
0.64463,0.69963,1.0
0.28634,0.077909,1.0
0.75416,0.82263,1.0
0.3171,0.50473,1.0
-0.84134,-0.94186,1.0
-0.70038,-0.73074,1.0
-1.2053,-0.9473,1.0
0.23591,0.15883,1.0
