0,1,2
-0.13328,-0.029306,1.0
-0.50069,-0.46652,1.0
2.2515,2.2707,1.0
1.8039,1.6455,1.0
0.83067,0.77244,1.0
0.87977,0.75864,1.0
0.43181,0.49231,1.0
0.21981,0.11669,1.0
0.81255,0.82815,1.0
0.55902,0.66698,1.0
-0.70223,-0.69029,1.0
1.9919,1.8706,1.0
-0.088373,-0.13265,1.0
1.4778,1.3498,1.0
0.31604,0.36797,1.0
1.5557,1.5227,1.0
-0.47579,-0.44785,1.0
0.70236,0.74987,1.0
0.63278,0.54708,1.0
0.038234,0.098064,1.0
0.040026,-0.044613,1.0
0.27732,0.20524,1.0
-0.46046,-0.37171,1.0
0.008971,0.0099376,1.0
0.26444,0.379,1.0
0.29067,0.20598,1.0
0.46033,0.38543,1.0
-0.35718,-0.38512,1.0
-0.059755,0.052698,1.0
0.60578,0.65414,1.0
0.63224,0.51905,1.0
0.036422,-0.060824,1.0
-0.38365,-0.41276,1.0
0.64942,0.56018,1.0
0.53014,0.39982,1.0
-0.0011013,-0.078578,1.0
0.62117,0.61174,1.0
0.053432,-0.038702,1.0
-1.25,-1.2584,1.0
-0.29032,-0.32209,1.0
-0.28991,-0.18635,1.0
-0.72622,-0.75829,1.0
-0.7094,-0.67237,1.0
-1.1211,-0.9974,1.0
-0.55992,-0.54803,1.0
0.26279,0.24394,1.0
0.87666,0.95168,1.0
-0.93231,-0.80429,1.0
0.37583,0.2373,1.0
1.4224,1.3643,1.0
-0.5084,-0.52865,1.0
-0.97878,-1.0254,1.0
-0.11876,-0.17362,1.0
0.32897,0.27161,1.0
0.34078,0.4183,1.0
0.1409,0.15535,1.0
0.2354,0.17903,1.0
0.65828,0.71406,1.0
0.091738,0.031485,1.0
0.24753,0.34814,1.0
-0.44386,-0.52263,1.0
-0.47043,-0.41205,1.0
-0.57871,-0.6301,1.0
1.1385,1.0327,1.0
0.95501,0.90454,1.0
0.29443,0.27064,1.0
-0.87871,-0.81004,1.0
-0.71988,-0.72643,1.0
1.228,1.1884,1.0
0.000858,-0.12957,1.0
-0.86078,-0.84418,1.0
-0.41617,-0.39719,1.0
0.28298,0.19325,1.0
0.059596,0.18405,1.0
0.64463,0.69963,1.0
-0.22506,-0.14725,1.0
-0.41831,-0.52386,1.0
0.50227,0.37961,1.0
0.75416,0.82263,1.0
-0.84134,-0.94186,1.0
0.61599,0.66304,1.0
-0.526,-0.47628,1.0
0.29223,0.17158,1.0
-1.1788,-1.1301,1.0
-0.5598,-0.48014,1.0
-0.70038,-0.73074,1.0
-0.73226,-0.76901,1.0
1.0589,1.021,1.0
-0.22874,-0.22977,1.0
-0.78516,-0.8262,1.0
0.028962,0.02112,1.0
-1.0062,-1.0317,1.0
-0.11311,-0.0018708,1.0
0.83347,0.82425,1.0
-0.16577,-0.22168,1.0
0.52941,0.49266,1.0
0.095387,0.19248,1.0
0.62122,0.69416,1.0
-0.13653,-0.18745,1.0
0.30262,0.32876,1.0
1.6497,1.5323,1.0
-0.47797,-0.48318,1.0
-0.58543,-0.50081,1.0
-1.7221,-1.5262,1.0
0.30282,0.33801,1.0
0.022419,-0.006061,1.0
-0.64406,-0.66274,1.0
0.58495,0.60506,1.0
1.4458,1.429,1.0
1.4896,1.4554,1.0
0.77544,0.7885,1.0
-0.83575,-0.70151,1.0
0.44932,0.34315,1.0
0.18548,0.14448,1.0
-1.2263,-1.114,1.0
0.28391,0.33921,1.0
-0.59931,-0.56465,1.0
-0.30518,-0.28868,1.0
0.81417,0.87146,1.0
-1.0988,-1.0333,1.0
