0,1,2
-0.76884,0.28333,1.0
-1.0201,0.61258,1.0
0.42012,-0.10941,1.0
0.20275,0.12621,1.0
-1.1658,0.55184,1.0
-0.84396,0.013141,1.0
-0.22026,0.19815,1.0
0.07199,-0.019446,1.0
0.85691,-0.71505,1.0
-0.48805,0.11149,1.0
-0.41589,0.36656,1.0
-0.78278,0.15713,1.0
-0.61082,0.24877,1.0
-0.34072,0.2297,1.0
-0.42565,0.28392,1.0
-0.06388,-0.036274,1.0
0.80223,-0.33692,1.0
-1.2822,0.51428,1.0
0.24574,-0.1436,1.0
-0.31697,0.0026837,1.0
1.5117,-0.58045,1.0
-0.91496,0.64118,1.0
0.45724,-0.47311,1.0
-0.89939,0.49377,1.0
-0.11131,0.40588,1.0
-1.7918,0.68504,1.0
-0.60756,0.3603,1.0
0.34866,0.022042,1.0
0.57307,-0.63323,1.0
-0.7288,0.52542,1.0
-0.54582,0.19013,1.0
0.22638,0.089917,1.0
-0.23674,0.041663,1.0
-0.98179,0.56146,1.0
0.97944,-0.67996,1.0
-0.83234,0.60616,1.0
-0.98196,0.62144,1.0
0.58674,-0.12181,1.0
1.4217,-0.64124,1.0
0.74586,-0.10707,1.0
-0.26206,0.016865,1.0
-0.73168,0.21882,1.0
0.76806,-0.76221,1.0
-0.20495,-0.056887,1.0
-0.43273,0.22849,1.0
-1.393,0.71269,1.0
0.46156,-0.076846,1.0
-0.14199,0.026803,1.0
0.35696,-0.18831,1.0
-1.0192,0.31836,1.0
-0.38387,0.44886,1.0
0.19383,-0.38114,1.0
0.92467,-0.43835,1.0
-0.82608,0.36002,1.0
-0.66899,0.54954,1.0
-0.16655,-0.17064,1.0
1.114,-0.6581,1.0
0.044995,-0.22137,1.0
1.112,-0.71972,1.0
0.053493,0.29517,1.0
0.50596,-0.42747,1.0
-0.9638,0.75721,1.0
0.23008,-0.20332,1.0
-0.025206,0.060322,1.0
-0.42893,-0.24332,1.0
-0.5068,0.3763,1.0
0.71192,-0.55981,1.0
0.34654,-0.35135,1.0
-0.62492,0.24575,1.0
-0.55583,0.11398,1.0
0.14378,-0.22287,1.0
-0.55177,0.43575,1.0
0.71807,-0.1975,1.0
-0.4698,0.22873,1.0
0.41814,-0.43388,1.0
-0.1473,0.11079,1.0
-1.409,0.6466,1.0
-0.42701,0.049338,1.0
-0.51871,0.076475,1.0
-0.51751,-0.32569,1.0
-1.09,0.65713,1.0
0.17577,0.32684,1.0
-0.41358,0.25042,1.0
-1.4021,0.68739,1.0
-0.20847,0.16495,1.0
0.22,-0.18102,1.0
-0.1745,0.30311,1.0
0.11577,-0.34088,1.0
-1.0865,0.44375,1.0
-0.28373,0.42874,1.0
0.79837,-0.33051,1.0
-0.6373,0.27789,1.0
-0.34079,-0.056348,1.0
0.27904,-0.41453,1.0
-0.73585,0.2382,1.0
-1.0787,0.50497,1.0
0.60736,-0.26395,1.0
-0.53742,0.26601,1.0
-0.29154,0.22017,1.0
-0.21354,0.49226,1.0
-0.63582,0.12116,1.0
0.68906,-0.0078709,1.0
-0.94899,0.36228,1.0
0.3587,-0.25006,1.0
-0.47785,-0.12861,1.0
-0.15015,0.26527,1.0
-1.0128,0.70803,1.0
1.0208,-0.76079,1.0
0.26948,-0.074697,1.0
-0.3841,-0.13963,1.0
-0.12922,-0.25532,1.0
0.24384,-0.001588,1.0
-0.30443,0.051407,1.0
-0.50305,0.014884,1.0
-0.97838,0.46979,1.0
-0.36835,0.26611,1.0
-0.39749,0.35903,1.0
1.0732,-0.47809,1.0
-0.00016129,-0.054602,1.0
0.05132,0.39417,1.0
0.8145,-0.52215,1.0
-0.14789,0.079313,1.0
-0.84629,0.5719,1.0
0.11327,-0.20469,1.0
0.66467,-0.51495,1.0
-0.010636,-0.1295,1.0
-0.0067776,-0.023232,1.0
-1.0248,0.76656,1.0
-1.244,0.35875,1.0
0.33259,-0.19621,1.0
0.17116,-0.0095724,1.0
0.71853,-0.5738,1.0
-0.81278,0.33342,1.0
-0.12995,0.30479,1.0
0.73379,-0.60067,1.0
-0.60396,0.17517,1.0
-1.1228,0.49692,1.0
0.41695,-0.025194,1.0
0.56939,-0.62164,1.0
-1.0307,0.61914,1.0
0.061948,-0.073869,1.0
-0.28107,-0.097932,1.0
4.0641,0.56378,1.0
-0.033655,0.11253,0.0
1.1503,-0.67034,0.0
-0.60349,0.43793,0.0
1.2436,-0.43136,0.0
0.4494,-0.41704,0.0
-1.1044,0.56872,0.0
0.40767,-0.74281,0.0
0.37017,-0.11957,0.0
0.15838,-0.3073,0.0
0.13322,-0.018967,0.0
-0.66293,0.93264,0.0
1.0733,-0.74516,0.0
-0.57472,0.22825,0.0
-1.0007,0.38928,0.0
-0.11455,0.1065,0.0
1.2127,-0.71946,0.0
0.37874,-0.60722,0.0
-0.54946,0.35208,0.0
0.72156,-0.46616,0.0
