0,1,2
-0.13008,-0.26702,1.0
0.17723,0.12154,1.0
-0.50069,-0.46652,1.0
2.2515,2.2707,1.0
0.83067,0.77244,1.0
-0.33874,-0.2812,1.0
-0.064111,0.023267,1.0
0.67428,0.63299,1.0
0.21981,0.11669,1.0
0.81255,0.82815,1.0
0.95574,0.94162,1.0
0.5541,0.53386,1.0
0.18065,0.43433,1.0
1.3596,1.3545,1.0
1.9919,1.8706,1.0
0.91709,0.86736,1.0
-0.088373,-0.13265,1.0
0.31604,0.36797,1.0
1.5557,1.5227,1.0
-0.3421,-0.47007,1.0
-0.13154,-0.018335,1.0
0.70236,0.74987,1.0
0.038234,0.098064,1.0
0.78501,1.0311,1.0
0.26444,0.379,1.0
0.46033,0.38543,1.0
-0.059755,0.052698,1.0
0.63224,0.51905,1.0
0.036422,-0.060824,1.0
0.76554,0.78751,1.0
0.53014,0.39982,1.0
0.14631,-0.020738,1.0
-0.0011013,-0.078578,1.0
-0.30729,-0.32653,1.0
-0.71356,-0.647,1.0
-0.72622,-0.75829,1.0
-1.1211,-0.9974,1.0
0.26279,0.24394,1.0
-0.93231,-0.80429,1.0
1.5756,1.2367,1.0
-0.19875,-0.25133,1.0
-0.90791,-0.80113,1.0
-0.11876,-0.17362,1.0
0.32897,0.27161,1.0
0.57801,0.78813,1.0
0.45559,0.50366,1.0
1.282,1.1667,1.0
0.83181,0.97069,1.0
0.2354,0.17903,1.0
0.65828,0.71406,1.0
0.091738,0.031485,1.0
1.4739,1.6432,1.0
-0.47043,-0.41205,1.0
-0.39255,-0.82466,1.0
-0.050238,-0.20508,1.0
0.29443,0.27064,1.0
-0.040976,-0.0041611,1.0
0.75416,0.48063,1.0
-0.51246,-0.48763,1.0
-0.87871,-0.81004,1.0
-0.71988,-0.72643,1.0
-0.56207,-0.72635,1.0
0.000858,-0.12957,1.0
-0.41617,-0.39719,1.0
0.71695,0.56771,1.0
0.059596,0.18405,1.0
-0.76701,-0.8871,1.0
0.64463,0.69963,1.0
0.28634,0.077909,1.0
-0.22506,-0.14725,1.0
0.75416,0.82263,1.0
0.3171,0.50473,1.0
-0.84134,-0.94186,1.0
0.29223,0.17158,1.0
-0.70038,-0.73074,1.0
1.0589,1.021,1.0
0.23591,0.15883,1.0
-0.11311,-0.0018708,1.0
-0.16577,-0.22168,1.0
0.52941,0.49266,1.0
-0.58126,-0.38012,1.0
-0.13653,-0.18745,1.0
0.77671,0.89675,1.0
-0.36703,-0.20178,1.0
0.87535,0.85047,1.0
-0.58543,-0.50081,1.0
-0.64944,-0.66288,1.0
0.43901,0.27077,1.0
0.022419,-0.006061,1.0
-0.64406,-0.66274,1.0
0.01126,0.25633,1.0
0.58495,0.60506,1.0
-0.24855,-0.47048,1.0
-0.6294,-0.76723,1.0
0.40701,0.66776,1.0
-0.42762,-0.56285,1.0
-0.28225,-0.49944,1.0
-1.2263,-1.114,1.0
0.50009,0.49702,1.0
-0.31471,-0.31986,1.0
0.28391,0.33921,1.0
-0.59931,-0.56465,1.0
-0.85104,-1.03,1.0
-0.30518,-0.28868,1.0
0.49013,0.49734,1.0
1.0499,0.994,1.0
0.24708,0.15474,1.0
1.519,1.4431,1.0
0.35213,0.38989,1.0
-1.2407,-1.237,1.0
0.36543,0.20366,1.0
0.38589,0.60554,1.0
-0.60768,-0.60218,1.0
-0.59764,-0.62138,1.0
1.0903,1.0152,1.0
1.4358,1.1465,1.0
-0.75004,-0.61821,1.0
-1.1006,-1.1414,1.0
0.51055,0.49525,1.0
-0.62303,-0.74374,1.0
0.5637,0.65037,1.0
-1.0538,-1.0898,1.0
-0.569,-0.59907,1.0
-0.51176,-0.31768,1.0
1.0544,1.0393,1.0
-0.014915,0.1162,1.0
-0.31946,-0.23411,1.0
-0.25053,-0.30165,1.0
0.2811,0.36088,1.0
-0.12795,0.081102,1.0
-0.66354,-0.58602,1.0
-0.026287,-0.042265,1.0
-0.027573,-0.16402,1.0
0.20983,0.071236,1.0
0.070072,0.22124,1.0
-0.27101,-0.36007,1.0
1.2572,1.1711,1.0
-1.1919,-1.2349,1.0
0.33349,0.11182,1.0
-0.53447,-0.43334,1.0
0.77692,0.88992,1.0
0.28278,0.29434,1.0
-1.3585,-1.23,1.0
0.40056,0.57891,1.0
-1.2791,-1.1794,1.0
-0.54386,-0.6007,1.0
-0.048786,-0.068012,1.0
0.6344,0.58273,1.0
0.41172,0.53232,1.0
0.0088698,0.13138,1.0
1.0698,0.92186,1.0
-0.255,-0.14091,1.0
-0.85929,-0.95108,1.0
0.20606,0.13175,1.0
2.039,1.9983,1.0
2.2348,2.0279,1.0
2.2356,1.8323,1.0
1.7366,2.035,1.0
2.0544,1.9442,1.0
2.1479,1.9176,1.0
1.8489,2.2169,1.0
1.7017,2.1137,1.0
1.9794,1.8967,1.0
1.9321,1.9644,1.0
2.2233,1.9609,1.0
1.957,1.9867,1.0
