0,1,2
-0.13008,-0.26702,1.0
0.17723,0.12154,1.0
1.8039,1.6455,1.0
0.77753,0.56317,1.0
0.83067,0.77244,1.0
-0.33874,-0.2812,1.0
-0.064111,0.023267,1.0
0.67428,0.63299,1.0
0.21981,0.11669,1.0
-0.18489,-0.080961,1.0
-0.70223,-0.69029,1.0
0.18065,0.43433,1.0
1.3596,1.3545,1.0
1.9919,1.8706,1.0
-0.088373,-0.13265,1.0
1.4778,1.3498,1.0
-0.13154,-0.018335,1.0
0.038234,0.098064,1.0
0.040026,-0.044613,1.0
0.27732,0.20524,1.0
-0.64131,-0.483,1.0
0.008971,0.0099376,1.0
0.29067,0.20598,1.0
0.46593,0.6726,1.0
1.1151,1.2851,1.0
-0.35718,-0.38512,1.0
0.60578,0.65414,1.0
-0.27574,-0.02316,1.0
0.63224,0.51905,1.0
0.036422,-0.060824,1.0
0.75222,0.68812,1.0
-0.55712,-0.65262,1.0
0.54393,0.77223,1.0
-0.38365,-0.41276,1.0
0.64942,0.56018,1.0
-0.43694,-0.4439,1.0
-0.0011013,-0.078578,1.0
0.62117,0.61174,1.0
0.053432,-0.038702,1.0
-1.25,-1.2584,1.0
-0.29032,-0.32209,1.0
-0.28991,-0.18635,1.0
-1.3289,-1.4275,1.0
-0.55992,-0.54803,1.0
0.26279,0.24394,1.0
0.87666,0.95168,1.0
1.4224,1.3643,1.0
1.5756,1.2367,1.0
-0.19875,-0.25133,1.0
-0.90791,-0.80113,1.0
-0.97878,-1.0254,1.0
-0.11876,-0.17362,1.0
0.32897,0.27161,1.0
0.48953,0.5643,1.0
0.061322,0.21934,1.0
0.57801,0.78813,1.0
0.34078,0.4183,1.0
1.282,1.1667,1.0
0.1409,0.15535,1.0
0.2354,0.17903,1.0
0.091738,0.031485,1.0
-0.44386,-0.52263,1.0
-0.47043,-0.41205,1.0
-0.57871,-0.6301,1.0
0.95501,0.90454,1.0
0.29443,0.27064,1.0
-0.040976,-0.0041611,1.0
-0.51246,-0.48763,1.0
-0.87871,-0.81004,1.0
-0.71988,-0.72643,1.0
-0.56207,-0.72635,1.0
0.000858,-0.12957,1.0
-0.86078,-0.84418,1.0
-0.41617,-0.39719,1.0
0.60282,0.45218,1.0
0.41482,0.19662,1.0
0.059596,0.18405,1.0
-0.76701,-0.8871,1.0
-0.5726,-0.6592,1.0
0.64463,0.69963,1.0
0.28634,0.077909,1.0
-0.22506,-0.14725,1.0
-0.41831,-0.52386,1.0
0.50227,0.37961,1.0
0.75416,0.82263,1.0
-0.84134,-0.94186,1.0
0.61599,0.66304,1.0
-0.526,-0.47628,1.0
0.29223,0.17158,1.0
-0.5598,-0.48014,1.0
0.50898,0.64805,1.0
0.47052,0.2314,1.0
-0.70038,-0.73074,1.0
-1.2053,-0.9473,1.0
1.0589,1.021,1.0
0.23591,0.15883,1.0
-0.78516,-0.8262,1.0
0.028962,0.02112,1.0
-1.0062,-1.0317,1.0
-0.11311,-0.0018708,1.0
0.83347,0.82425,1.0
0.52941,0.49266,1.0
-0.58126,-0.38012,1.0
0.62122,0.69416,1.0
-0.13653,-0.18745,1.0
0.30262,0.32876,1.0
1.6497,1.5323,1.0
-0.47797,-0.48318,1.0
0.87535,0.85047,1.0
-0.64944,-0.66288,1.0
-1.7221,-1.5262,1.0
0.30282,0.33801,1.0
0.022419,-0.006061,1.0
1.3499,1.5359,1.0
-0.64406,-0.66274,1.0
0.01126,0.25633,1.0
0.58495,0.60506,1.0
1.4896,1.4554,1.0
-0.24855,-0.47048,1.0
-0.6294,-0.76723,1.0
0.21289,0.25386,1.0
0.40701,0.66776,1.0
0.77544,0.7885,1.0
0.18934,-0.039946,1.0
-0.83575,-0.70151,1.0
-0.63584,-0.8804,1.0
0.32949,0.048853,1.0
-0.28225,-0.49944,1.0
0.18548,0.14448,1.0
-1.2263,-1.114,1.0
0.50009,0.49702,1.0
-0.85104,-1.03,1.0
-0.30518,-0.28868,1.0
0.81417,0.87146,1.0
1.0499,0.994,1.0
0.24708,0.15474,1.0
-0.42757,-0.46475,1.0
-1.2407,-1.237,1.0
0.10662,-0.028815,1.0
0.36543,0.20366,1.0
0.98482,0.85083,1.0
0.38589,0.60554,1.0
-0.48678,-0.53981,1.0
-0.60768,-0.60218,1.0
-0.41681,-0.32413,1.0
-1.1006,-1.1414,1.0
0.51055,0.49525,1.0
-0.019239,-0.1982,1.0
1.4622,1.4113,1.0
0.5637,0.65037,1.0
0.62754,0.53731,1.0
-1.0538,-1.0898,1.0
0.061671,0.33975,1.0
-0.569,-0.59907,1.0
-0.51176,-0.31768,1.0
-1.7124,-1.6264,1.0
1.0544,1.0393,1.0
-0.31946,-0.23411,1.0
-0.25053,-0.30165,1.0
-0.12795,0.081102,1.0
-0.66354,-0.58602,1.0
-0.026287,-0.042265,1.0
0.20983,0.071236,1.0
-1.4366,-1.2543,1.0
1.6629,1.5301,1.0
