0,1,2
-0.13008,-0.26702,1.0
0.17723,0.12154,1.0
1.8039,1.6455,1.0
0.77753,0.56317,1.0
0.83067,0.77244,1.0
-0.33874,-0.2812,1.0
0.43181,0.49231,1.0
0.51878,0.40454,1.0
0.21981,0.11669,1.0
0.95574,0.94162,1.0
-0.18489,-0.080961,1.0
-0.70223,-0.69029,1.0
0.18065,0.43433,1.0
1.3596,1.3545,1.0
1.9919,1.8706,1.0
0.91709,0.86736,1.0
-0.088373,-0.13265,1.0
1.4778,1.3498,1.0
-0.3421,-0.47007,1.0
-0.13154,-0.018335,1.0
-0.47579,-0.44785,1.0
-0.86968,-0.60675,1.0
0.70236,0.74987,1.0
0.63278,0.54708,1.0
0.038234,0.098064,1.0
0.78501,1.0311,1.0
0.27732,0.20524,1.0
1.4206,1.3425,1.0
0.008971,0.0099376,1.0
0.26444,0.379,1.0
0.46593,0.6726,1.0
0.46033,0.38543,1.0
1.1151,1.2851,1.0
0.60578,0.65414,1.0
-0.27574,-0.02316,1.0
0.74075,0.74936,1.0
0.75222,0.68812,1.0
-0.55712,-0.65262,1.0
0.3437,0.39361,1.0
0.54393,0.77223,1.0
-0.38365,-0.41276,1.0
0.53014,0.39982,1.0
0.14631,-0.020738,1.0
-0.43694,-0.4439,1.0
-0.28991,-0.18635,1.0
-0.72622,-0.75829,1.0
-0.7094,-0.67237,1.0
-1.1211,-0.9974,1.0
-0.55992,-0.54803,1.0
0.26279,0.24394,1.0
0.87666,0.95168,1.0
-0.93231,-0.80429,1.0
0.37583,0.2373,1.0
1.4224,1.3643,1.0
-0.19875,-0.25133,1.0
-0.90791,-0.80113,1.0
-0.97878,-1.0254,1.0
-0.11876,-0.17362,1.0
0.32897,0.27161,1.0
0.48953,0.5643,1.0
0.061322,0.21934,1.0
0.57801,0.78813,1.0
0.45559,0.50366,1.0
0.34078,0.4183,1.0
1.282,1.1667,1.0
0.1409,0.15535,1.0
0.83181,0.97069,1.0
0.2354,0.17903,1.0
0.65828,0.71406,1.0
0.091738,0.031485,1.0
-0.47043,-0.41205,1.0
-0.57871,-0.6301,1.0
0.95501,0.90454,1.0
0.051736,0.299,1.0
0.75416,0.48063,1.0
-0.51246,-0.48763,1.0
-0.87871,-0.81004,1.0
-0.71988,-0.72643,1.0
1.228,1.1884,1.0
-0.56207,-0.72635,1.0
-0.86078,-0.84418,1.0
-0.41617,-0.39719,1.0
0.28298,0.19325,1.0
0.60282,0.45218,1.0
-0.52227,-0.29127,1.0
-0.85924,-0.6577,1.0
0.41482,0.19662,1.0
-0.76701,-0.8871,1.0
0.64463,0.69963,1.0
0.28634,0.077909,1.0
-0.22506,-0.14725,1.0
0.50227,0.37961,1.0
0.75416,0.82263,1.0
0.3171,0.50473,1.0
-0.84134,-0.94186,1.0
-0.526,-0.47628,1.0
0.50898,0.64805,1.0
0.47052,0.2314,1.0
-1.2053,-0.9473,1.0
-0.73226,-0.76901,1.0
0.23591,0.15883,1.0
0.028962,0.02112,1.0
-1.0062,-1.0317,1.0
-0.11311,-0.0018708,1.0
-0.16577,-0.22168,1.0
0.095387,0.19248,1.0
-0.58126,-0.38012,1.0
-0.13653,-0.18745,1.0
0.30262,0.32876,1.0
-0.47797,-0.48318,1.0
-0.36703,-0.20178,1.0
-0.58543,-0.50081,1.0
-0.64944,-0.66288,1.0
0.30282,0.33801,1.0
-0.64406,-0.66274,1.0
0.01126,0.25633,1.0
0.58495,0.60506,1.0
1.4458,1.429,1.0
-0.6294,-0.76723,1.0
0.77544,0.7885,1.0
2.0319,1.9699,1.0
0.18934,-0.039946,1.0
-0.83575,-0.70151,1.0
-0.42762,-0.56285,1.0
-0.63584,-0.8804,1.0
0.32949,0.048853,1.0
-0.28225,-0.49944,1.0
0.18548,0.14448,1.0
0.50009,0.49702,1.0
0.28391,0.33921,1.0
-0.59931,-0.56465,1.0
0.49013,0.49734,1.0
1.0499,0.994,1.0
0.24708,0.15474,1.0
1.519,1.4431,1.0
0.35213,0.38989,1.0
-0.42757,-0.46475,1.0
-0.59309,-0.42043,1.0
0.26581,0.22289,1.0
0.36543,0.20366,1.0
-0.48678,-0.53981,1.0
-0.60768,-0.60218,1.0
-0.59764,-0.62138,1.0
1.4358,1.1465,1.0
-0.75004,-0.61821,1.0
-0.037741,-0.049728,1.0
-0.41681,-0.32413,1.0
-0.3498,-0.29115,1.0
0.51055,0.49525,1.0
0.26181,0.039353,1.0
1.4622,1.4113,1.0
0.5637,0.65037,1.0
0.62754,0.53731,1.0
-1.0538,-1.0898,1.0
-0.51176,-0.31768,1.0
1.0544,1.0393,1.0
-0.014915,0.1162,1.0
-0.31946,-0.23411,1.0
0.19794,0.31744,1.0
0.2811,0.36088,1.0
0.26497,0.1536,1.0
-0.89627,-0.79319,1.0
-0.027573,-0.16402,1.0
0.20983,0.071236,1.0
-1.4366,-1.2543,1.0
