0,1,2
-0.13008,-0.26702,1.0
0.17723,0.12154,1.0
-0.50069,-0.46652,1.0
2.2515,2.2707,1.0
1.8039,1.6455,1.0
0.77753,0.56317,1.0
0.83067,0.77244,1.0
0.87977,0.75864,1.0
0.43181,0.49231,1.0
0.67428,0.63299,1.0
0.21981,0.11669,1.0
0.81255,0.82815,1.0
0.5541,0.53386,1.0
1.3596,1.3545,1.0
1.9919,1.8706,1.0
0.91709,0.86736,1.0
-0.088373,-0.13265,1.0
1.4778,1.3498,1.0
0.31604,0.36797,1.0
-0.3421,-0.47007,1.0
-0.47579,-0.44785,1.0
-0.86968,-0.60675,1.0
0.70236,0.74987,1.0
0.63278,0.54708,1.0
0.78501,1.0311,1.0
0.27732,0.20524,1.0
-0.64131,-0.483,1.0
1.4206,1.3425,1.0
0.008971,0.0099376,1.0
0.29067,0.20598,1.0
0.46593,0.6726,1.0
1.1151,1.2851,1.0
0.60578,0.65414,1.0
-0.052726,-0.13348,1.0
0.036422,-0.060824,1.0
0.75222,0.68812,1.0
-0.55712,-0.65262,1.0
0.3437,0.39361,1.0
0.54393,0.77223,1.0
0.64942,0.56018,1.0
0.14631,-0.020738,1.0
-0.43694,-0.4439,1.0
-0.0011013,-0.078578,1.0
-0.30729,-0.32653,1.0
-0.71356,-0.647,1.0
0.62117,0.61174,1.0
-0.29032,-0.32209,1.0
-1.3289,-1.4275,1.0
-0.7094,-0.67237,1.0
-1.1211,-0.9974,1.0
-0.55992,-0.54803,1.0
0.26279,0.24394,1.0
0.87666,0.95168,1.0
-0.93231,-0.80429,1.0
0.37583,0.2373,1.0
1.4224,1.3643,1.0
1.5756,1.2367,1.0
-0.90791,-0.80113,1.0
0.32897,0.27161,1.0
0.48953,0.5643,1.0
0.061322,0.21934,1.0
0.57801,0.78813,1.0
0.34078,0.4183,1.0
1.282,1.1667,1.0
0.1409,0.15535,1.0
0.2354,0.17903,1.0
0.65828,0.71406,1.0
0.24753,0.34814,1.0
1.4739,1.6432,1.0
-0.47043,-0.41205,1.0
-0.57871,-0.6301,1.0
0.95501,0.90454,1.0
0.29443,0.27064,1.0
-0.87871,-0.81004,1.0
0.000858,-0.12957,1.0
-0.86078,-0.84418,1.0
-0.41617,-0.39719,1.0
0.60282,0.45218,1.0
0.41482,0.19662,1.0
0.71695,0.56771,1.0
0.059596,0.18405,1.0
-0.76701,-0.8871,1.0
-0.22506,-0.14725,1.0
-0.41831,-0.52386,1.0
0.50227,0.37961,1.0
0.75416,0.82263,1.0
0.3171,0.50473,1.0
-0.84134,-0.94186,1.0
-0.526,-0.47628,1.0
0.29223,0.17158,1.0
-1.1788,-1.1301,1.0
-0.5598,-0.48014,1.0
0.50898,0.64805,1.0
0.47052,0.2314,1.0
-0.70038,-0.73074,1.0
-1.2053,-0.9473,1.0
-0.73226,-0.76901,1.0
-0.78516,-0.8262,1.0
-0.11311,-0.0018708,1.0
0.83347,0.82425,1.0
-0.16577,-0.22168,1.0
0.52941,0.49266,1.0
0.095387,0.19248,1.0
-0.58126,-0.38012,1.0
0.62122,0.69416,1.0
-0.13653,-0.18745,1.0
0.30262,0.32876,1.0
0.77671,0.89675,1.0
1.6497,1.5323,1.0
-0.47797,-0.48318,1.0
0.87535,0.85047,1.0
-0.58543,-0.50081,1.0
-0.64944,-0.66288,1.0
-1.7221,-1.5262,1.0
0.30282,0.33801,1.0
1.5384,1.245,1.0
1.3499,1.5359,1.0
-0.64406,-0.66274,1.0
0.01126,0.25633,1.0
-0.064109,-0.066095,1.0
0.58495,0.60506,1.0
-0.35553,-0.5562,1.0
-0.24855,-0.47048,1.0
0.21289,0.25386,1.0
0.40701,0.66776,1.0
0.77544,0.7885,1.0
2.0319,1.9699,1.0
0.18934,-0.039946,1.0
-0.42762,-0.56285,1.0
-0.28225,-0.49944,1.0
0.18548,0.14448,1.0
-1.2263,-1.114,1.0
0.81417,0.87146,1.0
-1.0988,-1.0333,1.0
1.0499,0.994,1.0
0.24708,0.15474,1.0
1.519,1.4431,1.0
0.35213,0.38989,1.0
-0.42757,-0.46475,1.0
-0.59309,-0.42043,1.0
0.36543,0.20366,1.0
0.38589,0.60554,1.0
-0.59764,-0.62138,1.0
1.0903,1.0152,1.0
1.4358,1.1465,1.0
-1.1006,-1.1414,1.0
0.51055,0.49525,1.0
-0.019239,-0.1982,1.0
0.26181,0.039353,1.0
1.4622,1.4113,1.0
0.62754,0.53731,1.0
0.061671,0.33975,1.0
0.10538,0.076819,1.0
-0.014915,0.1162,1.0
0.19794,0.31744,1.0
0.26497,0.1536,1.0
-0.66354,-0.58602,1.0
-0.87097,-0.63927,1.0
-0.026287,-0.042265,1.0
-0.027573,-0.16402,1.0
0.20983,0.071236,1.0
1.6629,1.5301,1.0
0.070072,0.22124,1.0
-0.27101,-0.36007,1.0
1.2572,1.1711,1.0
0.74614,0.82563,1.0
0.33349,0.11182,1.0
