0,1,2
-0.13008,-0.26702,1.0
-0.13328,-0.029306,1.0
-0.50069,-0.46652,1.0
2.2515,2.2707,1.0
0.77753,0.56317,1.0
0.83067,0.77244,1.0
-0.064111,0.023267,1.0
0.67428,0.63299,1.0
0.51878,0.40454,1.0
0.21981,0.11669,1.0
-0.18489,-0.080961,1.0
-0.70223,-0.69029,1.0
0.5541,0.53386,1.0
-0.088373,-0.13265,1.0
1.4778,1.3498,1.0
-0.3421,-0.47007,1.0
0.038234,0.098064,1.0
0.040026,-0.044613,1.0
-0.46046,-0.37171,1.0
1.4206,1.3425,1.0
0.008971,0.0099376,1.0
0.29067,0.20598,1.0
0.46033,0.38543,1.0
-0.059755,0.052698,1.0
0.60578,0.65414,1.0
-0.27574,-0.02316,1.0
0.036422,-0.060824,1.0
0.75222,0.68812,1.0
0.12083,0.34831,1.0
-0.38365,-0.41276,1.0
0.76554,0.78751,1.0
-0.0011013,-0.078578,1.0
-0.71356,-0.647,1.0
0.62117,0.61174,1.0
0.053432,-0.038702,1.0
-0.29032,-0.32209,1.0
-1.3289,-1.4275,1.0
-0.55992,-0.54803,1.0
0.87666,0.95168,1.0
0.37583,0.2373,1.0
1.4224,1.3643,1.0
-0.5084,-0.52865,1.0
-0.97878,-1.0254,1.0
0.57801,0.78813,1.0
0.45559,0.50366,1.0
0.34078,0.4183,1.0
1.282,1.1667,1.0
0.1409,0.15535,1.0
0.2354,0.17903,1.0
0.24753,0.34814,1.0
-0.44386,-0.52263,1.0
-0.050238,-0.20508,1.0
1.1385,1.0327,1.0
0.95501,0.90454,1.0
0.051736,0.299,1.0
-0.040976,-0.0041611,1.0
-0.87871,-0.81004,1.0
-0.56207,-0.72635,1.0
-0.86078,-0.84418,1.0
0.28298,0.19325,1.0
-0.85924,-0.6577,1.0
0.41482,0.19662,1.0
-0.76701,-0.8871,1.0
-0.5726,-0.6592,1.0
0.64463,0.69963,1.0
0.50227,0.37961,1.0
0.75416,0.82263,1.0
0.3171,0.50473,1.0
-0.526,-0.47628,1.0
0.29223,0.17158,1.0
-1.1788,-1.1301,1.0
-0.5598,-0.48014,1.0
-0.73226,-0.76901,1.0
0.23591,0.15883,1.0
-0.78516,-0.8262,1.0
0.028962,0.02112,1.0
-1.0062,-1.0317,1.0
-0.11311,-0.0018708,1.0
0.83347,0.82425,1.0
0.095387,0.19248,1.0
-0.58126,-0.38012,1.0
0.62122,0.69416,1.0
-0.13653,-0.18745,1.0
0.30262,0.32876,1.0
0.77671,0.89675,1.0
1.6497,1.5323,1.0
-0.36703,-0.20178,1.0
0.87535,0.85047,1.0
-0.58543,-0.50081,1.0
-0.64944,-0.66288,1.0
-1.7221,-1.5262,1.0
0.022419,-0.006061,1.0
1.3499,1.5359,1.0
-0.064109,-0.066095,1.0
0.58495,0.60506,1.0
1.4896,1.4554,1.0
0.18934,-0.039946,1.0
0.44932,0.34315,1.0
-0.63584,-0.8804,1.0
-0.28225,-0.49944,1.0
-1.2263,-1.114,1.0
-0.31471,-0.31986,1.0
-0.59931,-0.56465,1.0
-1.0988,-1.0333,1.0
1.0499,0.994,1.0
0.24708,0.15474,1.0
0.35213,0.38989,1.0
-0.42757,-0.46475,1.0
-0.59309,-0.42043,1.0
0.10662,-0.028815,1.0
0.98482,0.85083,1.0
-0.48678,-0.53981,1.0
-0.59764,-0.62138,1.0
-0.037741,-0.049728,1.0
-0.3498,-0.29115,1.0
0.51055,0.49525,1.0
0.26181,0.039353,1.0
0.62754,0.53731,1.0
-1.0538,-1.0898,1.0
0.061671,0.33975,1.0
-0.569,-0.59907,1.0
0.10538,0.076819,1.0
-1.7124,-1.6264,1.0
-0.014915,0.1162,1.0
-0.25053,-0.30165,1.0
0.19794,0.31744,1.0
0.2811,0.36088,1.0
-0.12795,0.081102,1.0
-0.87097,-0.63927,1.0
-0.89627,-0.79319,1.0
-0.027573,-0.16402,1.0
-1.4366,-1.2543,1.0
-1.2244,-1.0981,1.0
-0.27101,-0.36007,1.0
0.98308,0.99914,1.0
1.2572,1.1711,1.0
-1.1919,-1.2349,1.0
0.33349,0.11182,1.0
0.77692,0.88992,1.0
-1.3585,-1.23,1.0
0.40056,0.57891,1.0
-0.54386,-0.6007,1.0
-0.048786,-0.068012,1.0
-0.97138,-0.8271,1.0
0.86678,0.77209,1.0
0.0088698,0.13138,1.0
-0.9441,-0.95061,1.0
-0.85929,-0.95108,1.0
1.8743,2.1224,1.0
2.0237,1.9467,1.0
2.2233,1.9609,1.0
1.9983,2.1103,1.0
2.1633,1.822,1.0
1.8308,1.964,1.0
2.2401,2.0764,1.0
1.957,1.9867,1.0
2.0249,1.7993,1.0
2.1155,2.2505,1.0
-0.47797,-0.48318,0.0
0.31604,0.36797,0.0
0.091738,0.031485,0.0
0.5673,0.54128,0.0
0.29443,0.27064,0.0
0.20606,0.13175,0.0
0.48953,0.5643,0.0
-0.55712,-0.65262,0.0
0.50009,0.49702,0.0
0.61599,0.66304,0.0
1.0698,0.92186,0.0
-0.22874,-0.22977,0.0
-0.7094,-0.67237,0.0
0.18548,0.14448,0.0
0.63224,0.51905,0.0
-0.026287,-0.042265,0.0
-0.84134,-0.94186,0.0
-1.2791,-1.1794,0.0
0.43901,0.27077,0.0
-0.90791,-0.80113,0.0
-0.41617,-0.39719,0.0
-0.24855,-0.47048,0.0
0.32897,0.27161,0.0
0.81417,0.87146,0.0
0.53014,0.39982,0.0
-0.6294,-0.76723,0.0
-0.26598,-0.10581,0.0
-0.13154,-0.018335,0.0
1.0903,1.0152,0.0
0.50898,0.64805,0.0
-0.85104,-1.03,0.0
-0.35553,-0.5562,0.0
-0.19875,-0.25133,0.0
-1.25,-1.2584,0.0
0.74614,0.82563,0.0
-0.71988,-0.72643,0.0
0.81255,0.82815,0.0
0.26279,0.24394,0.0
