0,1,2
-0.13008,-0.26702,1.0
-0.13328,-0.029306,1.0
-0.50069,-0.46652,1.0
2.2515,2.2707,1.0
1.8039,1.6455,1.0
0.43181,0.49231,1.0
0.51878,0.40454,1.0
0.21981,0.11669,1.0
0.81255,0.82815,1.0
-0.70223,-0.69029,1.0
0.5541,0.53386,1.0
1.9919,1.8706,1.0
0.91709,0.86736,1.0
-0.088373,-0.13265,1.0
1.4778,1.3498,1.0
0.31604,0.36797,1.0
-0.3421,-0.47007,1.0
-0.13154,-0.018335,1.0
-0.47579,-0.44785,1.0
-0.86968,-0.60675,1.0
0.63278,0.54708,1.0
0.040026,-0.044613,1.0
0.27732,0.20524,1.0
-0.46046,-0.37171,1.0
1.4206,1.3425,1.0
0.008971,0.0099376,1.0
0.26444,0.379,1.0
0.46593,0.6726,1.0
1.1151,1.2851,1.0
-0.35718,-0.38512,1.0
-0.059755,0.052698,1.0
0.74075,0.74936,1.0
0.63224,0.51905,1.0
0.036422,-0.060824,1.0
-0.55712,-0.65262,1.0
0.3437,0.39361,1.0
0.54393,0.77223,1.0
-0.38365,-0.41276,1.0
0.53014,0.39982,1.0
-0.43694,-0.4439,1.0
-0.0011013,-0.078578,1.0
-0.71356,-0.647,1.0
0.62117,0.61174,1.0
0.053432,-0.038702,1.0
-0.29032,-0.32209,1.0
-0.72622,-0.75829,1.0
-0.7094,-0.67237,1.0
-0.55992,-0.54803,1.0
0.26279,0.24394,1.0
0.87666,0.95168,1.0
-0.93231,-0.80429,1.0
0.37583,0.2373,1.0
-0.90791,-0.80113,1.0
-0.11876,-0.17362,1.0
0.32897,0.27161,1.0
1.282,1.1667,1.0
0.83181,0.97069,1.0
0.2354,0.17903,1.0
-0.03578,0.087976,1.0
0.24753,0.34814,1.0
1.4739,1.6432,1.0
-0.050238,-0.20508,1.0
0.95501,0.90454,1.0
0.29443,0.27064,1.0
-0.040976,-0.0041611,1.0
0.75416,0.48063,1.0
-0.51246,-0.48763,1.0
-0.71988,-0.72643,1.0
1.228,1.1884,1.0
-0.56207,-0.72635,1.0
-0.41617,-0.39719,1.0
0.60282,0.45218,1.0
-0.52227,-0.29127,1.0
-0.85924,-0.6577,1.0
0.71695,0.56771,1.0
0.059596,0.18405,1.0
-0.76701,-0.8871,1.0
0.64463,0.69963,1.0
0.28634,0.077909,1.0
-0.22506,-0.14725,1.0
0.75416,0.82263,1.0
0.3171,0.50473,1.0
-0.84134,-0.94186,1.0
0.61599,0.66304,1.0
0.29223,0.17158,1.0
-1.1788,-1.1301,1.0
-0.5598,-0.48014,1.0
0.50898,0.64805,1.0
-1.2053,-0.9473,1.0
-0.73226,-0.76901,1.0
1.0589,1.021,1.0
-0.22874,-0.22977,1.0
-0.78516,-0.8262,1.0
-1.0062,-1.0317,1.0
-0.11311,-0.0018708,1.0
0.83347,0.82425,1.0
-0.16577,-0.22168,1.0
0.095387,0.19248,1.0
-0.58126,-0.38012,1.0
0.30262,0.32876,1.0
0.77671,0.89675,1.0
1.6497,1.5323,1.0
-0.47797,-0.48318,1.0
-0.36703,-0.20178,1.0
-0.58543,-0.50081,1.0
-0.64944,-0.66288,1.0
-1.7221,-1.5262,1.0
0.30282,0.33801,1.0
0.43901,0.27077,1.0
1.5384,1.245,1.0
0.022419,-0.006061,1.0
-0.64406,-0.66274,1.0
0.01126,0.25633,1.0
0.58495,0.60506,1.0
1.4458,1.429,1.0
1.4896,1.4554,1.0
-0.35553,-0.5562,1.0
0.40701,0.66776,1.0
2.0319,1.9699,1.0
0.18934,-0.039946,1.0
-0.42762,-0.56285,1.0
0.32949,0.048853,1.0
-0.28225,-0.49944,1.0
0.18548,0.14448,1.0
-1.2263,-1.114,1.0
0.50009,0.49702,1.0
-0.31471,-0.31986,1.0
0.28391,0.33921,1.0
-0.59931,-0.56465,1.0
-0.85104,-1.03,1.0
-0.30518,-0.28868,1.0
0.81417,0.87146,1.0
0.49013,0.49734,1.0
1.0499,0.994,1.0
-0.42757,-0.46475,1.0
-0.59309,-0.42043,1.0
0.26581,0.22289,1.0
0.36543,0.20366,1.0
-0.48678,-0.53981,1.0
-0.60768,-0.60218,1.0
1.0903,1.0152,1.0
1.4358,1.1465,1.0
-0.75004,-0.61821,1.0
-0.037741,-0.049728,1.0
-0.41681,-0.32413,1.0
-0.3498,-0.29115,1.0
-1.1006,-1.1414,1.0
0.51055,0.49525,1.0
-0.019239,-0.1982,1.0
0.26181,0.039353,1.0
0.62754,0.53731,1.0
-1.0538,-1.0898,1.0
0.061671,0.33975,1.0
-0.569,-0.59907,1.0
0.10538,0.076819,1.0
-0.51176,-0.31768,1.0
-0.31946,-0.23411,1.0
0.19794,0.31744,1.0
0.2811,0.36088,1.0
-0.12795,0.081102,1.0
-0.87097,-0.63927,1.0
-0.89627,-0.79319,1.0
-1.4366,-1.2543,1.0
1.6629,1.5301,1.0
0.070072,0.22124,1.0
-1.2244,-1.0981,1.0
-0.27101,-0.36007,1.0
0.98308,0.99914,1.0
-1.1919,-1.2349,1.0
0.74614,0.82563,1.0
-0.53447,-0.43334,1.0
0.77692,0.88992,1.0
1.0001,0.95469,1.0
0.40056,0.57891,1.0
-1.2791,-1.1794,1.0
-0.54386,-0.6007,1.0
-0.048786,-0.068012,1.0
-0.3953,-0.24931,1.0
0.6344,0.58273,1.0
0.23817,0.046501,1.0
-0.97138,-0.8271,1.0
0.86678,0.77209,1.0
0.41172,0.53232,1.0
0.0088698,0.13138,1.0
0.38362,0.47329,1.0
-0.26598,-0.10581,1.0
-0.85929,-0.95108,1.0
-0.79072,-0.83556,1.0
2.2348,2.0279,1.0
0.45559,0.50366,0.0
0.60578,0.65414,0.0
0.33349,0.11182,0.0
0.17723,0.12154,0.0
0.28278,0.29434,0.0
1.4224,1.3643,0.0
1.3499,1.5359,0.0
