0,1,2
-1.0199,0.49762,1.0
-0.76884,0.28333,1.0
-1.0201,0.61258,1.0
0.007636,0.060497,1.0
0.42012,-0.10941,1.0
0.20275,0.12621,1.0
0.66722,-0.40211,1.0
-0.52278,0.34223,1.0
-0.22026,0.19815,1.0
0.07199,-0.019446,1.0
0.85691,-0.71505,1.0
-0.48805,0.11149,1.0
-0.41589,0.36656,1.0
0.57069,-0.2252,1.0
-0.61082,0.24877,1.0
-0.57472,0.22825,1.0
-0.34072,0.2297,1.0
-0.42565,0.28392,1.0
-0.87835,0.7046,1.0
-0.06388,-0.036274,1.0
-0.97237,0.35763,1.0
-0.26368,0.0088596,1.0
-0.34186,0.24545,1.0
-0.70949,0.13934,1.0
-0.31697,0.0026837,1.0
1.5117,-0.58045,1.0
0.15838,-0.3073,1.0
-0.91496,0.64118,1.0
0.10401,0.0991,1.0
0.45724,-0.47311,1.0
-0.89939,0.49377,1.0
0.34866,0.022042,1.0
-0.7288,0.52542,1.0
0.51585,-0.038868,1.0
-0.54582,0.19013,1.0
0.31163,-0.40356,1.0
1.2436,-0.43136,1.0
0.22638,0.089917,1.0
1.0322,-0.79705,1.0
1.3055,-0.8781,1.0
1.0115,-0.52915,1.0
1.9407,-1.0302,1.0
1.7695,-1.0044,1.0
-0.23674,0.041663,1.0
-0.012653,-0.10992,1.0
-0.98179,0.56146,1.0
0.97944,-0.67996,1.0
-0.98196,0.62144,1.0
1.4217,-0.64124,1.0
-0.26206,0.016865,1.0
-1.5256,0.80372,1.0
-0.20495,-0.056887,1.0
0.37017,-0.11957,1.0
-0.43273,0.22849,1.0
1.3721,-0.98649,1.0
0.13322,-0.018967,1.0
1.1331,-0.83152,1.0
0.46156,-0.076846,1.0
0.35696,-0.18831,1.0
-0.28402,0.18726,1.0
-0.60349,0.43793,1.0
0.24708,-0.33403,1.0
-1.9721,1.1004,1.0
0.39541,-0.077055,1.0
0.46084,-0.29717,1.0
-0.30596,0.018379,1.0
-1.0007,0.38928,1.0
0.4802,-0.43148,1.0
-0.38387,0.44886,1.0
-0.025105,0.24984,1.0
0.92467,-0.43835,1.0
2.5735,-1.4526,1.0
-0.66899,0.54954,1.0
-0.16655,-0.17064,1.0
-1.4114,0.63551,1.0
1.112,-0.71972,1.0
2.2146,-1.1726,1.0
0.50596,-0.42747,1.0
-0.9638,0.75721,1.0
0.23008,-0.20332,1.0
0.011567,-0.13908,1.0
0.82431,-0.47604,1.0
0.71192,-0.55981,1.0
-0.62492,0.24575,1.0
1.4835,-0.91984,1.0
-2.2147,1.4237,1.0
0.71807,-0.1975,1.0
-1.156,0.75381,1.0
-2.1777,0.95519,1.0
-1.6679,0.84669,1.0
-0.4698,0.22873,1.0
0.41814,-0.43388,1.0
1.5352,-1.0112,1.0
-0.42701,0.049338,1.0
0.20108,-0.026386,1.0
0.50869,-0.32817,1.0
-1.4021,0.68739,1.0
1.0694,-0.53425,1.0
-0.2304,0.035526,1.0
-0.60257,0.30306,1.0
-0.20847,0.16495,1.0
-1.3649,0.93745,1.0
1.33,-0.60851,1.0
0.22,-0.18102,1.0
-0.24277,0.37415,1.0
-0.1745,0.30311,1.0
-1.5359,1.0125,1.0
-1.0865,0.44375,1.0
-1.5551,0.81954,1.0
1.7578,-1.1173,1.0
-1.2358,0.70457,1.0
-0.6373,0.27789,1.0
-0.34079,-0.056348,1.0
0.27904,-0.41453,1.0
-2.2084,1.2009,1.0
-0.73585,0.2382,1.0
-1.0787,0.50497,1.0
-1.2003,0.87529,1.0
0.60736,-0.26395,1.0
0.4494,-0.41704,1.0
-0.53742,0.26601,1.0
-2.1897,1.3699,1.0
-0.75452,0.37456,1.0
-0.29154,0.22017,1.0
-0.82678,0.24754,1.0
0.28139,-0.084214,1.0
-0.94899,0.36228,1.0
0.3587,-0.25006,1.0
-1.1949,0.81008,1.0
0.4928,-0.3982,1.0
-0.15015,0.26527,1.0
1.1932,-0.56207,1.0
0.42031,-0.014475,1.0
-1.5589,0.9962,1.0
