0,1,2
-0.13008,-0.26702,1.0
-0.13328,-0.029306,1.0
-0.50069,-0.46652,1.0
2.2515,2.2707,1.0
0.87977,0.75864,1.0
-0.33874,-0.2812,1.0
-0.064111,0.023267,1.0
0.43181,0.49231,1.0
0.81255,0.82815,1.0
0.95574,0.94162,1.0
0.80651,1.1013,1.0
-0.70223,-0.69029,1.0
0.18065,0.43433,1.0
1.3596,1.3545,1.0
0.91709,0.86736,1.0
-0.088373,-0.13265,1.0
0.70236,0.74987,1.0
0.63278,0.54708,1.0
0.038234,0.098064,1.0
0.040026,-0.044613,1.0
0.27732,0.20524,1.0
0.008971,0.0099376,1.0
0.46033,0.38543,1.0
-0.35718,-0.38512,1.0
-0.059755,0.052698,1.0
0.60578,0.65414,1.0
-0.27574,-0.02316,1.0
0.63224,0.51905,1.0
0.75222,0.68812,1.0
0.12083,0.34831,1.0
0.3437,0.39361,1.0
-0.38365,-0.41276,1.0
0.76554,0.78751,1.0
0.53014,0.39982,1.0
-0.43694,-0.4439,1.0
-0.0011013,-0.078578,1.0
-0.30729,-0.32653,1.0
0.62117,0.61174,1.0
0.053432,-0.038702,1.0
-1.25,-1.2584,1.0
-0.29032,-0.32209,1.0
-0.28991,-0.18635,1.0
-1.3289,-1.4275,1.0
-0.7094,-0.67237,1.0
-0.55992,-0.54803,1.0
0.26279,0.24394,1.0
-0.93231,-0.80429,1.0
0.37583,0.2373,1.0
-0.5084,-0.52865,1.0
-0.90791,-0.80113,1.0
-0.11876,-0.17362,1.0
0.32897,0.27161,1.0
0.061322,0.21934,1.0
0.57801,0.78813,1.0
0.45559,0.50366,1.0
1.282,1.1667,1.0
0.1409,0.15535,1.0
-0.03578,0.087976,1.0
0.24753,0.34814,1.0
-0.44386,-0.52263,1.0
1.4739,1.6432,1.0
-0.47043,-0.41205,1.0
-0.050238,-0.20508,1.0
0.051736,0.299,1.0
0.29443,0.27064,1.0
0.75416,0.48063,1.0
-0.51246,-0.48763,1.0
-0.87871,-0.81004,1.0
1.228,1.1884,1.0
-0.56207,-0.72635,1.0
-0.86078,-0.84418,1.0
-0.41617,-0.39719,1.0
-0.52227,-0.29127,1.0
0.71695,0.56771,1.0
0.059596,0.18405,1.0
-0.5726,-0.6592,1.0
0.64463,0.69963,1.0
0.28634,0.077909,1.0
-0.22506,-0.14725,1.0
-0.41831,-0.52386,1.0
-0.5598,-0.48014,1.0
-0.70038,-0.73074,1.0
-0.73226,-0.76901,1.0
0.23591,0.15883,1.0
-1.0062,-1.0317,1.0
0.52941,0.49266,1.0
0.095387,0.19248,1.0
-0.58126,-0.38012,1.0
0.62122,0.69416,1.0
0.77671,0.89675,1.0
-0.64944,-0.66288,1.0
0.30282,0.33801,1.0
1.5384,1.245,1.0
-0.64406,-0.66274,1.0
0.01126,0.25633,1.0
0.58495,0.60506,1.0
1.4458,1.429,1.0
-0.24855,-0.47048,1.0
0.40701,0.66776,1.0
0.77544,0.7885,1.0
2.0319,1.9699,1.0
0.18934,-0.039946,1.0
-0.42762,-0.56285,1.0
-0.63584,-0.8804,1.0
-1.2263,-1.114,1.0
0.28391,0.33921,1.0
-0.59931,-0.56465,1.0
-0.30518,-0.28868,1.0
0.49013,0.49734,1.0
1.0499,0.994,1.0
0.24708,0.15474,1.0
0.35213,0.38989,1.0
-0.42757,-0.46475,1.0
-0.59309,-0.42043,1.0
0.26581,0.22289,1.0
0.36543,0.20366,1.0
0.98482,0.85083,1.0
0.38589,0.60554,1.0
-0.48678,-0.53981,1.0
-0.60768,-0.60218,1.0
1.0903,1.0152,1.0
1.4358,1.1465,1.0
-0.75004,-0.61821,1.0
-0.3498,-0.29115,1.0
-1.1006,-1.1414,1.0
0.51055,0.49525,1.0
-0.62303,-0.74374,1.0
-0.019239,-0.1982,1.0
0.5637,0.65037,1.0
-1.0538,-1.0898,1.0
0.061671,0.33975,1.0
-0.51176,-0.31768,1.0
-1.7124,-1.6264,1.0
1.0544,1.0393,1.0
-0.014915,0.1162,1.0
0.19794,0.31744,1.0
0.2811,0.36088,1.0
-0.12795,0.081102,1.0
0.20983,0.071236,1.0
-0.27101,-0.36007,1.0
0.98308,0.99914,1.0
0.33349,0.11182,1.0
-0.53447,-0.43334,1.0
0.77692,0.88992,1.0
1.0001,0.95469,1.0
0.40056,0.57891,1.0
-1.2791,-1.1794,1.0
-0.82558,-0.97242,1.0
-0.54386,-0.6007,1.0
-0.048786,-0.068012,1.0
-0.3953,-0.24931,1.0
0.6344,0.58273,1.0
-0.97138,-0.8271,1.0
0.41172,0.53232,1.0
0.0088698,0.13138,1.0
-0.255,-0.14091,1.0
-0.26598,-0.10581,1.0
-0.85929,-0.95108,1.0
0.5673,0.54128,1.0
1.8536,2.1792,1.0
2.1479,1.9176,1.0
2.2233,1.9609,1.0
1.8944,1.9867,1.0
2.0203,2.0036,1.0
1.8329,2.0947,1.0
2.0452,2.1388,1.0
2.2348,2.0279,1.0
2.0529,1.9933,1.0
2.077,2.0631,1.0
-0.31946,-0.23411,0.0
-0.36703,-0.20178,0.0
1.4896,1.4554,0.0
-0.037741,-0.049728,0.0
0.028962,0.02112,0.0
0.55902,0.66698,0.0
1.5756,1.2367,0.0
-0.526,-0.47628,0.0
0.20606,0.13175,0.0
0.38362,0.47329,0.0
-0.22874,-0.22977,0.0
0.83067,0.77244,0.0
-0.66354,-0.58602,0.0
0.29067,0.20598,0.0
0.036422,-0.060824,0.0
-0.28225,-0.49944,0.0
-0.83575,-0.70151,0.0
0.64942,0.56018,0.0
-0.47579,-0.44785,0.0
1.1151,1.2851,0.0
0.61599,0.66304,0.0
-0.97878,-1.0254,0.0
0.81417,0.87146,0.0
-0.71988,-0.72643,0.0
-1.0988,-1.0333,0.0
1.0698,0.92186,0.0
-1.3585,-1.23,0.0
-0.027573,-0.16402,0.0
